"Token","ShortName","Series","CompanyName","TickSize","LotSize","ScripCode","MarketLot","BCastFlag","AVMBuyMargin","AVMSellMargin","ScripID","ScripName","GroupName","NdFlag","NDSDate","NDEDate","SuspStatus","avmflag","SuspensionReason","Suspensiondate","DateOfListing","DateOfDeListing","IssuePrice","FaceValue","ISINCode","52WeeksHigh","52WeeksLow","LifeTimeHigh","LifeTimeLow","HighDate","LowDate","MarginPercentage","ExchangeCode"
"514440","BLUPEA","C","BLUE PEARL TEXSPIN LIMITED",46.44,1,"514440",0,0,0,0,"BPTEX","BLUE PEARL TEXSPIN LIMITED","","","","","","","","","","",44.12,10,"INE439N01023",46.44,31.4,46.44,0.35,"","","","BPTEX"
"500067","BLUSTA","DR","BLUE STAR LTD",2046.8,1,"500067",0,0,0,0,"BLUESTARCO","BLUE STAR LTD","","","","","","","","","","",1364.6,2,"INE472A01039",1797,702,1797,1.75,"","","","BLUESTARCO"
"531713","BLUSTO","C","BLUECHIP STOCKSPIN LTD",1.52,1,"531713",0,0,0,0,"BLUCHIP","BLUECHIP STOCKSPIN LTD","","","","","","","","","","",1.38,10,"INE337F01017",1.85,1.45,24.37,1.15,"","","","BLUCHIP"
"539637","BLUVEN","DR","BLUEBLOOD VENTURES LIMITED",11.62,1,"539637",0,0,0,0,"BVL","BLUEBLOOD VENTURES LIMITED","","","","","","","","","","",10.52,10,"INE562S01013",11.07,11.07,75.2,5.42,"","","","BVL"
"531420","BMBMUS","DR","BMB MUSIC & MAGNETICS LTD",2.7,1,"531420",0,0,0,0,"BMBMUMG","BMB MUSIC & MAGNETICS LTD","","","","","","","","","","",2.46,10,"INE644K01016",4.89,2.11,54,0.71,"","","","BMBMUMG"
"542669","BMWIND","DR","BMW INDUSTRIES LIMITED",70.89,1,"542669",0,0,0,0,"BMW","BMW INDUSTRIES LIMITED","","","","","","","","","","",47.27,10,"INE374E01021",86,27.7,86,9.5,"","","","BMW"
"526594","BNANEN","C","B NANJI ENTEPRISES LTD",9.5,1,"526594",0,0,0,0,"BNANJEN","B NANJI ENTEPRISES LTD","","","","","","","","","","",8.6,10,"INE735G01010",12.6,7.49,43.8,1.35,"","","","BNANJEN"
"500069","BNKCAP","DR","QUEST CAPITAL MARKETS LIMITED",474.35,1,"500069",0,0,0,0,"QUESTCAP","QUEST CAPITAL MARKETS LIMITED","","","","","","","","","","",316.25,10,"INE418C01012",438.95,247,438.95,0.28,"","","","QUESTCAP"
"523019","BNRATH","DR","BNRATHI SECURITIES LTD",143.13,1,"523019",0,0,0,0,"BNRSEC","BNRATHI SECURITIES LTD","","","","","","","","","","",95.43,10,"INE710D01010",126,37.5,126,13.33,"","","","BNRSEC"
"750689","BNRRE1","C","BNRATHI SECURITIES RIGHTS ENT",16.11,1,"750689",0,0,0,0,"BNRSEC-RE","BNRATHI SECURITIES RIGHTS ENT","","","","","","","","","","",6.91,1,"INE710D20010",17.01,10,17.01,10,"","","","BNRSEC-RE"
"530809","BNRUDY","DR","BNR UDYOG LTD",78.73,1,"530809",0,0,0,0,"BNRUDY","BNR UDYOG LTD","","","","","","","","","","",64.43,10,"INE355C01016",102.46,35.12,102.46,2.28,"","","","BNRUDY"
"532193","BOB95","DR","BOB ELSS'95",0,1,"532193",0,0,0,0,"","BOB ELSS'95","","","","","","","","","","",0,10,"",0,0,11.05,2.65,"","","",""
"526925","BOBEL","C","BOBSHELL ELECTRODES",1.27,1,"526925",0,0,0,0,"BOBSHELL","BOBSHELL ELECTRODES","","","","","","","","","","",1.15,10,"INE896B01011",2.63,0.59,21,0.45,"","","","BOBSHELL"
"51027","BOCOFS","DR","LINDE INDIA LIMITED OFS",0,1,"51027",0,0,0,0,"LINDEINDIA","LINDE INDIA LIMITED OFS","","","","","","","","","","",0,10,"INE000000027",0,0,0,0,"","","","LINDEINDIA"
"524370","BODCHE","DR","BODAL CHEMICALS LTD",92.54,1,"524370",0,0,0,0,"BODALCHEM","BODAL CHEMICALS LTD","","","","","","","","","","",61.7,2,"INE338D01028",100.95,66,193.6,0.83,"","","","BODALCHEM"
"539122","BODCON","C","BODHTREE CONSULTING LIMITED",7.96,1,"539122",0,0,0,0,"BODHTREE","BODHTREE CONSULTING LIMITED","","","","","","","","","","",7.22,10,"INE104F01011",15.8,5.15,108.2,5.15,"","","","BODHTREE"
"543767","BODTRE","C","BODHI TREE MULTIMEDIA LIMITED",14.99,1,"543767",0,0,0,0,"BTML","BODHI TREE MULTIMEDIA LIMITED","","","","","","","","","","",13.57,1,"INE0EEJ01023",23.5,10.35,23.5,10.35,"","","","BTML"
"519500","BOMAQU","C","BKV INDUSTRIES LIMITED",14.67,1,"519500",0,0,0,0,"BKV","BKV INDUSTRIES LIMITED","","","","","","","","","","",13.29,1,"INE356C01022",16.76,7.7,22.5,0.26,"","","","BKV"
"501425","BOMBUR","DR","BOMBAY BURMAH TRADING CORPN L",1945.85,1,"501425",0,0,0,0,"BBTC","BOMBAY BURMAH TRADING CORPN L","","","","","","","","","","",1297.25,2,"INE050A01025",1838,971.55,2113.85,5.9,"","","","BBTC"
"501430","BOMCYC","DR","BOMBAY CYCLE N MOTOR AGENCY LT",2344.05,1,"501430",0,0,0,0,"BOMBCYC","BOMBAY CYCLE N MOTOR AGENCY LT","","","","","","","","","","",1562.75,10,"INE691K01017",2474,625.55,2474,19.53,"","","","BOMBCYC"
"524512","BOMDRU","DR","BOMBAY DRUGS & PHARM",0,1,"524512",0,0,0,0,"","BOMBAY DRUGS & PHARM","","","","","","","","","","",0,10,"INE002C01014",12.05,2.05,45,2.05,"","","",""
"500020","BOMDYE","DR","BOMBAY DYEING & MFG CO LTD",205.6,1,"500020",0,0,0,0,"BOMDYEING","BOMBAY DYEING & MFG CO LTD","","","","","","","","","","",137.1,2,"INE032A01023",196.8,96.41,321.6,6,"","","","BOMDYEING"
"509470","BOMOXY","DR","BOMBAY OXYGEN INVESTMENTS LTD",22766.5,1,"509470",0,0,0,0,"BOMOXY-B1","BOMBAY OXYGEN INVESTMENTS LTD","","","","","","","","","","",15177.7,100,"INE01TL01014",24618.2,9811.3,29700,150,"","","","BOMOXY-B1"
"509475","BOMPAI","DR","BOMBAY PAINTS",0,1,"509475",0,0,0,0,"","BOMBAY PAINTS","","","","","","","","","","",0,10,"INE712D01016",72.25,19,119,1.3,"","","",""
"506313","BOMPOL","C","ZENZY TECHNOCRATS LIMITED",183.8,1,"506313",0,0,0,0,"SASHWAT","ZENZY TECHNOCRATS LIMITED","","","","","","","","","","",166.3,10,"INE789D01014",175.05,113.3,175.05,2.2,"","","","SASHWAT"
"502216","BOMPOT","C","BOMBAY POTTERIES & TILES LTD",2630.55,1,"502216",0,0,0,0,"","BOMBAY POTTERIES & TILES LTD","","","","","","","","","","",2380.05,100,"",2505.3,2505.3,2505.3,48,"","","",""
"532678","BOMRAY","C","BOMBAY RAYON FASHIONS LTD",1.91,1,"532678",0,0,0,0,"BRFL","BOMBAY RAYON FASHIONS LTD","","","","","","","","","","",1.73,10,"INE589G01011",9.97,1.58,418,1.58,"","","","BRFL"
"531276","BOMSWA","C","BOMBAY SWADESHI STORE LTD",135.4,1,"531276",0,0,0,0,"BOMSS","BOMBAY SWADESHI STORE LTD","","","","","","","","","","",122.6,2,"INE595B01027",162.8,23,210.8,1.71,"","","","BOMSS"
"504648","BOMWIR","C","BOMBAY WIRE",75.56,1,"504648",0,0,0,0,"BOMBWIR","BOMBAY WIRE","","","","","","","","","","",68.38,1,"INE089T01023",93.99,21.6,105.2,0.25,"","","","BOMBWIR"
"543971","BONENG","C","BONDADA ENGINEERING LTD",2820.8,1,"543971",0,0,0,0,"BONDADA","BONDADA ENGINEERING LTD","","","","","","","","","","",2552.2,10,"INE0Q8P01011",2558.6,142.5,2558.6,142.5,"","","","BONDADA"
"543211","BONIN","DR","BONLON INDUSTRIES LTD",43.71,1,"543211",0,0,0,0,"BONLON","BONLON INDUSTRIES LTD","","","","","","","","","","",29.15,10,"INE0B9A01018",55.98,26.37,112.4,16,"","","","BONLON"
"523133","BONIND","C","BONANZA INDUSTRIES",17.32,1,"523133",0,0,0,0,"BONINDL","BONANZA INDUSTRIES","","","","","","","","","","",15.68,5,"INE143N01021",21.1,12.4,117,0.5,"","","","BONINDL"
"500072","BONREF","DR","BONGAIGAON REFINERY LTD",0,1,"500072",0,0,0,0,"","BONGAIGAON REFINERY LTD","","","","","","","","","","",0,10,"INE241A01012",70.6,33.6,150,3.8,"","","",""
"502219","BORGLA","DR","BOROSIL RENEWABLES LIMITED",589,1,"502219",0,0,0,0,"BORORENEW","BOROSIL RENEWABLES LIMITED","","","","","","","","","","",392.7,1,"INE666D01022",667.4,391.55,833,0.14,"","","","BORORENEW"
"543212","BORLIM","DR","BOROSIL LIMITED",413.75,1,"543212",0,0,0,0,"BOROLTD","BOROSIL LIMITED","","","","","","","","","","",275.85,1,"INE02PY01013",482.3,284.05,498.65,132,"","","","BOROLTD"
"506315","BORMOR","C","BORAX MORARJI LTD",57.2,1,"506315",0,0,0,0,"BORAX","BORAX MORARJI LTD","","","","","","","","","","",51.8,10,"INE658B01015",67.95,36.15,111.67,5.7,"","","","BORAX"
"544184","BORSCL","C","BOROSIL SCIENTIFIC LIMITED",165.46,1,"544184",0,0,0,0,"BOROSCI","BOROSIL SCIENTIFIC LIMITED","","","","","","","","","","",149.72,1,"INE02L001032",178.18,137.48,178.18,137.48,"","","","BOROSCI"
"531458","BOSBIO","C","BOSTON BIO SYSTEMS LTD",17.59,1,"531458",0,0,0,0,"BOSTONBIO","BOSTON BIO SYSTEMS LTD","","","","","","","","","","",15.93,10,"INE109B01019",23.2,9.17,43,0.3,"","","","BOSTONBIO"
"539274","BOSLEA","C","BOSTON LEASING AND FINANCE LTD",3.46,1,"539274",0,0,0,0,"BLFL","BOSTON LEASING AND FINANCE LTD","","","","","","","","","","",3.14,10,"INE962P01011",3.93,2.57,46.3,1.49,"","","","BLFL"
"500530","BOSLIM","DR","BOSCH LIMITED",36206.3,1,"500530",0,0,0,0,"BOSCHLTD","BOSCH LIMITED","","","","","","","","","","",29623.4,10,"INE323A01026",34331.8,17925.4,34331.8,140.5,"","","","BOSCHLTD"
"531537","BOSSEC","C","JYOTHI INFRAVENTURES LTD",24.49,1,"531537",0,0,0,0,"JYOTHI","JYOTHI INFRAVENTURES LTD","","","","","","","","","","",23.53,10,"INE681K01026",24.01,8.76,49.5,3,"","","","JYOTHI"
"526498","BOSTEC","C","ZENERGY LIMITED",0.78,1,"526498",0,0,0,0,"ZENER","ZENERGY LIMITED","","","","","","","","","","",0.72,10,"INE860B01017",1.86,0.43,20,0.25,"","","","ZENER"
"536820","BOSTEK","C","BOSTON TEKNOWSYS (INDIA) LTD",16.8,1,"536820",0,0,0,0,"BOSTONTEK","BOSTON TEKNOWSYS (INDIA) LTD","","","","","","","","","","",15.2,10,"INE777E01017",16,13,58.5,5.8,"","","","BOSTONTEK"
"535279","BOTMET","DR","BOTHRA METALS N ALLOYS LIMITED",13.42,1,"535279",0,0,0,0,"BMAL","BOTHRA METALS N ALLOYS LIMITED","","","","","","","","","","",10.98,10,"INE583M01012",17.8,3.15,44.95,2.3,"","","","BMAL"
"536965","BPCAP","DR","B P CAPITAL LIMITED",5.51,1,"536965",0,0,0,0,"BPCAP","B P CAPITAL LIMITED","","","","","","","","","","",4.99,10,"INE947C01010",6.65,4.48,25.39,1.87,"","","","BPCAP"
"500074","BPL","DR","BPL LIMITED",126.13,1,"500074",0,0,0,0,"BPL","BPL LIMITED","","","","","","","","","","",84.09,10,"INE110A01019",127.5,58.5,636,7.99,"","","","BPL"
"500073","BPLENG","C","BPL ENGINEERING LTD.",0,1,"500073",0,0,0,0,"","BPL ENGINEERING LTD.","","","","","","","","","","",0,10,"INE108A01013",12.5,3.1,115,2.73,"","","",""
"517222","BPLREF","DR","B.S. REFRIGERATORS LTD.",0,1,"517222",0,0,0,0,"","B.S. REFRIGERATORS LTD.","","","","","","","","","","",0,10,"INE313A01019",4.2,1.06,70,1.06,"","","",""
"517248","BPLSAN","DR","BST LIMITED",0,1,"517248",0,0,0,0,"","BST LIMITED","","","","","","","","","","",0,10,"INE389A01019",4.38,1.25,130,1.2,"","","",""
"523429","BPLSU","DR","B S APPLIANCES",0,1,"523429",0,0,0,0,"","B S APPLIANCES","","","","","","","","","","",0,10,"INE312A01011",3.98,1.3,85,1.3,"","","",""
"520115","BRAAUT","C","BRAKES AUTO (INDIA) LTD",0.97,1,"520115",0,0,0,0,"BRAKAUT","BRAKES AUTO (INDIA) LTD","","","","","","","","","","",0.89,10,"INE222G01019",5.6,0.76,40,0.76,"","","","BRAKAUT"
"531942","BRACAP","C","MILLENNIUM CYBERTECH LIMITED",1.91,1,"531942",0,0,0,0,"MILLENCY","MILLENNIUM CYBERTECH LIMITED","","","","","","","","","","",1.73,10,"INE525D01038",3.71,1.66,242,1.65,"","","","MILLENCY"
"543442","BRACON","DR","BRAND CONCEPTS LIMITED",715.05,1,"543442",0,0,0,0,"BCONCEPTS","BRAND CONCEPTS LIMITED","","","","","","","","","","",585.05,10,"INE977Y01011",961.25,307.75,961.25,53.25,"","","","BCONCEPTS"
"590081","BRAHIM","C","BRAHMANAND HIMGHAR LIMITED",4.28,1,"590081",0,0,0,0,"BRAHMANAN","BRAHMANAND HIMGHAR LIMITED","","","","","","","","","","",3.88,5,"INE318G01015",5.6,2.9,198.45,1.65,"","","","BRAHMANAN"
"535693","BRAINF","DR","BRAHMAPUTRA INFRASTRUCTURE LTD",100.2,1,"535693",0,0,0,0,"BRAHMINFRA","BRAHMAPUTRA INFRASTRUCTURE LTD","","","","","","","","","","",66.8,10,"INE320I01017",95.64,38,95.64,9.44,"","","","BRAHMINFRA"
"543439","BRAMED","DR","BRANDBUCKET MEDIA TECHNOLOGY",10.56,1,"543439",0,0,0,0,"BRANDBUCKT","BRANDBUCKET MEDIA TECHNOLOGY","","","","","","","","","","",8.64,10,"INE0ILD01014",45.4,7.47,67,7.47,"","","","BRANDBUCKT"
"505690","BRAMOR","DR","BRADY & MORRIS ENGINEERING CO",1340.7,1,"505690",0,0,0,0,"BRADYM","BRADY & MORRIS ENGINEERING CO","","","","","","","","","","",1213.1,10,"INE856A01017",1439.75,322.6,1439.75,1.27,"","","","BRADYM"
"530207","BRAPHA","C","BRAWN BIOTECH LIMITED",28.14,1,"530207",0,0,0,0,"BRAWN","BRAWN BIOTECH LIMITED","","","","","","","","","","",25.46,10,"INE899B01015",27.47,14.4,95.6,0.4,"","","","BRAWN"
"531203","BRAREA","DR","TRADEWELL HOLDING LIMITED",49.36,1,"531203",0,0,0,0,"TRADEWELL","TRADEWELL HOLDING LIMITED","","","","","","","","","","",44.66,10,"INE819G01012",44.78,36.85,68,3,"","","","TRADEWELL"
"533059","BRARET","C","BRANDHOUSE RETAILS LIMITED",0.69,1,"533059",0,0,0,0,"BRANDHOUSE","BRANDHOUSE RETAILS LIMITED","","","","","","","","","","",0.63,10,"INE317J01011",1.92,0.57,99,0.57,"","","","BRANDHOUSE"
"526731","BRIBRO","DR","BRIGHT BROTHERS LTD",179.6,1,"526731",0,0,0,0,"BRIGHTBR","BRIGHT BROTHERS LTD","","","","","","","","","","",119.8,10,"INE630D01010",199.8,133.75,225.9,4.5,"","","","BRIGHTBR"
"532929","BRIENT","DR","BRIGADE ENTERPRISES LIMITED",1582.9,1,"532929",0,0,0,0,"BRIGADE","BRIGADE ENTERPRISES LIMITED","","","","","","","","","","",1055.3,10,"INE791I01019",1437,550.4,1437,18.53,"","","","BRIGADE"
"506164","BRIHOL","C","BRINDABAN HOLDINGS & TRADING L",24.75,1,"506164",0,0,0,0,"","BRINDABAN HOLDINGS & TRADING L","","","","","","","","","","",22.45,10,"",23.6,20.45,23.6,15,"","","",""
"500825","BRIIND","DR","BRITANNIA INDUSTRIES LTD",5896.1,1,"500825",0,0,0,0,"BRITANNIA","BRITANNIA INDUSTRIES LTD","","","","","","","","","","",4824.1,1,"INE216A01030",5725.8,4349.95,5725.8,9.42,"","","","BRITANNIA"
"532113","BRILE","DR","BRIJLAXMI LEASING & FINANCE LT",9.12,1,"532113",0,0,0,0,"BRIJLEAS","BRIJLAXMI LEASING & FINANCE LT","","","","","","","","","","",6.08,10,"INE957E01031",10.88,3.52,121,0.41,"","","","BRIJLEAS"
"934792","BRINCD","DR","BRITANNIA INDUSTRIES LTD NCD",219.6,1,"934792",0,0,0,0,"BRITANIANCD","BRITANNIA INDUSTRIES LTD NCD","","","","","","","","","","",146.41,170,"INE216A07045",184,164.55,202,150,"","","","BRITANIANCD"
"936908","BRIND1","DR","BRITANNIA IND 8 NCD 28AG22",38.64,1,"936908",0,0,0,0,"BILNCD","BRITANNIA IND 8 NCD 28AG22","","","","","","","","","","",25.76,30,"INE216A07052",33.99,28.5,40,25.05,"","","","BILNCD"
"937561","BRIND2","DR","5.5% Britannia Ind. Jun 24",36.26,1,"937561",0,0,0,0,"BILNCD2021","5.5% Britannia Ind. Jun 24","","","","","","","","","","",24.18,29,"INE216A08027",35.4,28,35.4,23.55,"","","","BILNCD2021"
"543831","BRIOUT","DR","BRIGHT OUTDOOR MEDIA LIMITED",540,1,"543831",0,0,0,0,"BRIGHT","BRIGHT OUTDOOR MEDIA LIMITED","","","","","","","","","","",360,10,"INE0OMI01019",572,172.55,572,150,"","","","BRIGHT"
"539434","BRIPOR","DR","BRILLIANT PORTFOLIOS LIMITED",7.32,1,"539434",0,0,0,0,"BRIPORT","BRILLIANT PORTFOLIOS LIMITED","","","","","","","","","","",6.64,10,"INE661F01010",7,6.65,15,3.91,"","","","BRIPORT"
"543543","BRIREA","DR","B RIGHT REALESTATE LIMITED",174.45,1,"543543",0,0,0,0,"BRRL","B RIGHT REALESTATE LIMITED","","","","","","","","","","",116.35,10,"INE0IZQ01016",233.5,105.3,279.7,105.3,"","","","BRRL"
"530249","BRISEC","DR","BRIDGE SECURITIES LTD",24.89,1,"530249",0,0,0,0,"BRIDGESE","BRIDGE SECURITIES LTD","","","","","","","","","","",22.53,10,"INE958C01017",28.6,5.35,71.15,1.25,"","","","BRIDGESE"
"544101","BRITEC","DR","BRISK TECHNOVISION LIMITED",157.4,1,"544101",0,0,0,0,"BRISK","BRISK TECHNOVISION LIMITED","","","","","","","","","","",105,10,"INE0Q6L01014",191.8,118.8,191.8,118.8,"","","","BRISK"
"531729","BROCRE","DR","SKYLID TELECOMM",0.3,1,"531729",0,0,0,0,"SKYLIDTE","SKYLID TELECOMM","","","","","","","","","","",0.2,10,"INE169B01013",0.8,0.2,51.25,0.2,"","","","SKYLIDTE"
"543261","BROIND","DR","BROOKFIELD IND REAL EST TRUST",321.82,1,"543261",0,0,0,0,"BIRET","BROOKFIELD IND REAL EST TRUST","","","","","","","","","","",214.56,10,"INE0FDU25010",272.14,231.3,344.7,215.25,"","","","BIRET"
"534731","BROINF","C","BRONZE INFRA-TECH LIMITED",1.32,1,"534731",0,0,0,0,"BITL","BRONZE INFRA-TECH LIMITED","","","","","","","","","","",1.2,10,"INE830N01015",1.26,0.86,71,0.19,"","","","BITL"
"532816","BROINI","C","BROADCAST INITIATIVES LTD",2.17,1,"532816",0,0,0,0,"BROADCAST","BROADCAST INITIATIVES LTD","","","","","","","","","","",1.97,10,"INE698H01018",4.45,2.07,118,2.07,"","","","BROADCAST"
"533543","BROLAB","C","BROOKS LABORATORIES LIMITED",90.76,1,"533543",0,0,0,0,"BROOKS","BROOKS LABORATORIES LIMITED","","","","","","","","","","",82.12,10,"INE650L01011",185.15,72.17,185.15,10.32,"","","","BROOKS"
"750803","BRORE1","C","BROOKS LABORATORIES LTD RE",34.6,1,"750803",0,0,0,0,"BROOKS-RE","BROOKS LABORATORIES LTD RE","","","","","","","","","","",23.08,1,"INE650L20011",36.91,7.5,36.91,7.5,"","","","BROOKS-RE"
"539873","BROTRA","C","BRONZE TRADING LIMITED",1.21,1,"539873",0,0,0,0,"BRONZE","BRONZE TRADING LIMITED","","","","","","","","","","",1.11,10,"INE022R01010",3.75,1.14,51.7,1.14,"","","","BRONZE"
"590061","BRUIND","C","BRUSHMAN (INDIA) LTD",1.2,1,"590061",0,0,0,0,"BRUSHMAN","BRUSHMAN (INDIA) LTD","","","","","","","","","","",1.1,10,"INE357C01012",1.91,0.66,184,0.29,"","","","BRUSHMAN"
"999902","BSE100","DR","BSE100 INDEX",0,1,"999902",0,0,0,0,"","BSE100 INDEX","","","","","","","","","","",0,0,"",0,0,0,0,"","","",""
"532123","BSEINF","C","BSEL ALGO LIMITED",12.02,1,"532123",0,0,0,0,"BSELALGO","BSEL ALGO LIMITED","","","","","","","","","","",10.88,10,"INE395A01016",19.74,8.9,118.65,0.65,"","","","BSELALGO"
"SENSEX","BSESEN","DR","BSE SENSEX",0,1,"999901",0,0,0,0,"","BSE SENSEX","","","","","","","","","","",0,0,"",77366.77,62801.91,75124.28,947.14,"","","","SENSEX"
"507070","BSI","DR","BSI LTD.",0.99,1,"507070",0,0,0,0,"","BSI LTD.","","","","","","","","","","",0.91,10,"",0,0,180,0.5,"","","",""
"514045","BSL","DR","BSL LTD",228.2,1,"514045",0,0,0,0,"BSL","BSL LTD","","","","","","","","","","",152.2,10,"INE594B01012",236.8,155,238,9.35,"","","","BSL"
"533408","BSLGOL","DR","ADITYA BIRLA SUNLIFEGOLDETF GR",76.24,1,"533408",0,0,0,0,"BSLGOLDETF","ADITYA BIRLA SUNLIFEGOLDETF GR","","","","","","","","","","",50.83,2,"INF209KB18D3",66.9,46.16,66.9,21.72,"","","","BSLGOLDETF"
"533276","BSTRAN","C","BS LIMITED",0.34,1,"533276",0,0,0,0,"BSLIMITED","BS LIMITED","","","","","","","","","","",0.32,1,"INE043K01029",2.1,0.31,44,0.31,"","","","BSLIMITED"
"542206","BTSYND","DR","NIVAKA FASHIONS LIMITED",4.83,1,"542206",0,0,0,0,"NIVAKA","NIVAKA FASHIONS LIMITED","","","","","","","","","","",3.23,10,"INE139E01028",7.05,2.03,14.46,2.03,"","","","NIVAKA"
"538789","BUDBUD","C","BUDGE BUDGE COMPANY LIMITED",12.72,1,"538789",0,0,0,0,"BUDGE BUDGE","BUDGE BUDGE COMPANY LIMITED","","","","","","","","","","",11.52,10,"INE948C01026",11.55,10,12.12,10,"","","","BUDGE BUDGE"
"540006","BULBON","DR","EAST WEST HOLDINGS LIMITED",7.84,1,"540006",0,0,0,0,"EASTWEST","EAST WEST HOLDINGS LIMITED","","","","","","","","","","",5.24,2,"INE595R01023",11.47,4.11,29.87,2,"","","","EASTWEST"
"511383","BURBRO","DR","BURR BROWN (I) LTD",168.1,1,"511383",0,0,0,0,"BURBR","BURR BROWN (I) LTD","","","","","","","","","","",152.1,10,"INE474A01019",0,0,229.75,6.25,"","","","BURBR"
"532931","BURCEM","DR","BURNPUR CEMENT LIMITED",7.89,1,"532931",0,0,0,0,"BURNPUR","BURNPUR CEMENT LIMITED","","","","","","","","","","",5.27,10,"INE817H01014",8.87,4.11,55.6,0.6,"","","","BURNPUR"
"543248","BURKIN","DR","RESTAURANT BRANDS ASIA LIMITED",129.4,1,"543248",0,0,0,0,"RBA","RESTAURANT BRANDS ASIA LIMITED","","","","","","","","","","",86.3,10,"INE07T201019",137.85,91.7,219.15,83.71,"","","","RBA"
"500076","BURWEL","DR","BURROUGHS WELLCOME (INDIA",0,1,"500076",0,0,0,0,"","BURROUGHS WELLCOME (INDIA","","","","","","","","","","",0,10,"INE157A01010",952,455,1130,99,"","","",""
"517421","BUTGAN","DR","BUTTERFLY GANDHIMATHI APPLIANC",884.4,1,"517421",0,0,0,0,"BUTTERFLY","BUTTERFLY GANDHIMATHI APPLIANC","","","","","","","","","","",589.6,10,"INE295F01017",1299.9,685,1862.55,0.4,"","","","BUTTERFLY"
"51194","BUTOFS","DR","BUTTERFLY GANDHIMATHI APL OFS",0,1,"51194",0,0,0,0,"BUTTERFLY","BUTTERFLY GANDHIMATHI APL OFS","","","","","","","","","","",0,5,"INE000000194",0,0,0,0,"","","","BUTTERFLY"
"503699","BVHOLD","DR","GEODESIC LTD",1.56,1,"503699",0,0,0,0,"GEODESIC","GEODESIC LTD","","","","","","","","","","",1.42,2,"INE371D01029",8.12,1.49,284.1,0.33,"","","","GEODESIC"
"504643","BWL","C","BWL LIMITED",26.72,1,"504643",0,0,0,0,"","BWL LIMITED","","","","","","","","","","",24.18,10,"",27.93,3.52,60,0.55,"","","",""
"500077","CABCOR","DR","CABLE CORPORATION OF INDIA LTD",22.4,1,"500077",0,0,0,0,"CCI","CABLE CORPORATION OF INDIA LTD","","","","","","","","","","",15,10,"INE475A01016",24.5,16,350,1.4,"","","","CCI"
"506700","CABIND","DR","CABOT INDIA LIMITED",0,1,"506700",0,0,0,0,"","CABOT INDIA LIMITED","","","","","","","","","","",0,10,"INE144B01016",103.65,55.35,275,37,"","","",""
"532321","CADHEA","DR","ZYDUS LIFESCIENCES LIMITED",1180.9,1,"532321",0,0,0,0,"ZYDUSLIFE","ZYDUS LIFESCIENCES LIMITED","","","","","","","","","","",966.2,1,"INE010B01027",1171.95,547.75,1171.95,5.53,"","","","ZYDUSLIFE"
"500793","CADIND","DR","CADBURY INDIA LTD",0,1,"500793",0,0,0,0,"","CADBURY INDIA LTD","","","","","","","","","","",0,10,"INE184A01014",500,372,706.67,55.3,"","","",""
"532792","CAIIND","DR","CAIRN INDIA LIMITED",294.45,1,"532792",0,0,0,0,"CAIRN","CAIRN INDIA LIMITED","","","","","","","","","","",240.95,10,"INE910H01017",313.05,129.9,400.95,88.15,"","","","CAIRN"
"51178","CALOFS","C","CALCOM VISION LTD OFS",0,1,"51178",0,0,0,0,"CALCOM","CALCOM VISION LTD OFS","","","","","","","","","","",0,10,"INE000000178",0,0,0,0,"","","","CALCOM"
"526652","CALS","C","CALS REFINERIES LTD",0.1,1,"526652",0,0,0,0,"CALSREF","CALS REFINERIES LTD","","","","","","","","","","",0.1,1,"INE040C01022",0.1,0.1,12.82,0.02,"","","","CALSREF"
"532386","CALSOF","C","CALIFORNIA SOFTWARE CO LTD",17.92,1,"532386",0,0,0,0,"CALSOFT","CALIFORNIA SOFTWARE CO LTD","","","","","","","","","","",16.22,10,"INE526B01014",23.2,12.3,123.06,3.35,"","","","CALSOFT"
"517236","CALVIS","DR","CALCOM VISION LTD",159.2,1,"517236",0,0,0,0,"CALCOM","CALCOM VISION LTD","","","","","","","","","","",106.2,10,"INE216C01010",205,118,205,0.66,"","","","CALCOM"
"543523","CAMACT","DR","CAMPUS ACTIVEWEAR LIMITED",336.1,1,"543523",0,0,0,0,"CAMPUS","CAMPUS ACTIVEWEAR LIMITED","","","","","","","","","","",224.1,5,"INE278Y01022",338.7,212.8,640,212.8,"","","","CAMPUS"
"500078","CAMALL","DR","ORIENTAL AROMATICS LIMITED",469.55,1,"500078",0,0,0,0,"OAL","ORIENTAL AROMATICS LIMITED","","","","","","","","","","",313.05,5,"INE959C01023",502,296.65,1148,3.55,"","","","OAL"
"538858","CAMBIO","C","CAMSON BIO TECHNOLOGIES LTD",3.47,1,"538858",0,0,0,0,"CAMSONBIO","CAMSON BIO TECHNOLOGIES LTD","","","","","","","","","","",3.15,10,"INE845E01012",14.06,3.31,252,3.31,"","","","CAMSONBIO"
"532834","CAMFIN","DR","CAMLIN FINE SCIENCES LIMITED",127.8,1,"532834",0,0,0,0,"CAMLINFINE","CAMLIN FINE SCIENCES LIMITED","","","","","","","","","","",85.2,1,"INE052I01032",186.25,80,230.8,2.03,"","","","CAMLINFINE"
"524440","CAMLTD","DR","CAMEX LTD",63.16,1,"524440",0,0,0,0,"CAMEXLTD","CAMEX LTD","","","","","","","","","","",42.12,10,"INE198C01010",54.8,26.49,54.8,0.05,"","","","CAMEXLTD"
