Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,1131059,50,ULCLOPT,ULTRACEMCO24DEC11500CE,12-DEC-2024,OPTSTK,CE,11500,0.05,
BFO,1129072,50,ULCLOPT,ULTRACEMCO24DEC11400CE,12-DEC-2024,OPTSTK,CE,11400,0.05,
BFO,1130660,50,ULCLOPT,ULTRACEMCO24DEC11300CE,12-DEC-2024,OPTSTK,CE,11300,0.05,
BFO,1135021,50,ULCLOPT,ULTRACEMCO24DEC11200CE,12-DEC-2024,OPTSTK,CE,11200,0.05,
BFO,1130263,50,ULCLOPT,ULTRACEMCO24DEC11100CE,12-DEC-2024,OPTSTK,CE,11100,0.05,
BFO,1131774,50,ULCLOPT,ULTRACEMCO24DEC11000CE,12-DEC-2024,OPTSTK,CE,11000,0.05,
BFO,1136774,50,ULCLOPT,ULTRACEMCO24DEC10900CE,12-DEC-2024,OPTSTK,CE,10900,0.05,
BFO,1149533,50,ULCLOPT,ULTRACEMCO24DEC10800CE,12-DEC-2024,OPTSTK,CE,10800,0.05,
BFO,1149759,50,ULCLOPT,ULTRACEMCO24DEC10700CE,12-DEC-2024,OPTSTK,CE,10700,0.05,
BFO,1150516,50,ULCLOPT,ULTRACEMCO24DEC10600CE,12-DEC-2024,OPTSTK,CE,10600,0.05,
BFO,1150789,50,ULCLOPT,ULTRACEMCO24DEC10500CE,12-DEC-2024,OPTSTK,CE,10500,0.05,
BFO,1160823,50,ULCLOPT,ULTRACEMCO24DEC10400CE,12-DEC-2024,OPTSTK,CE,10400,0.05,
BFO,1160645,50,ULCLOPT,ULTRACEMCO24DEC10300CE,12-DEC-2024,OPTSTK,CE,10300,0.05,
BFO,1146829,400,UBRLOPT,UBL24NOV2320PE,14-NOV-2024,OPTSTK,PE,2320,0.05,
BFO,1142847,400,UBRLOPT,UBL24NOV2300PE,14-NOV-2024,OPTSTK,PE,2300,0.05,
BFO,1139471,400,UBRLOPT,UBL24NOV2280PE,14-NOV-2024,OPTSTK,PE,2280,0.05,
BFO,1137102,400,UBRLOPT,UBL24NOV2260PE,14-NOV-2024,OPTSTK,PE,2260,0.05,
BFO,1137059,400,UBRLOPT,UBL24NOV2240PE,14-NOV-2024,OPTSTK,PE,2240,0.05,
BFO,1128672,400,UBRLOPT,UBL24NOV2220PE,14-NOV-2024,OPTSTK,PE,2220,0.05,
BFO,1128541,400,UBRLOPT,UBL24NOV2200PE,14-NOV-2024,OPTSTK,PE,2200,0.05,
BFO,1126049,400,UBRLOPT,UBL24NOV2180PE,14-NOV-2024,OPTSTK,PE,2180,0.05,
BFO,1123632,400,UBRLOPT,UBL24NOV2160PE,14-NOV-2024,OPTSTK,PE,2160,0.05,
BFO,1122336,400,UBRLOPT,UBL24NOV2140PE,14-NOV-2024,OPTSTK,PE,2140,0.05,
BFO,1121763,400,UBRLOPT,UBL24NOV2120PE,14-NOV-2024,OPTSTK,PE,2120,0.05,
BFO,1121733,400,UBRLOPT,UBL24NOV2100PE,14-NOV-2024,OPTSTK,PE,2100,0.05,
BFO,1117211,400,UBRLOPT,UBL24NOV2080PE,14-NOV-2024,OPTSTK,PE,2080,0.05,
BFO,1113078,400,UBRLOPT,UBL24NOV2060PE,14-NOV-2024,OPTSTK,PE,2060,0.05,
BFO,1116771,400,UBRLOPT,UBL24NOV2040PE,14-NOV-2024,OPTSTK,PE,2040,0.05,
BFO,1112409,400,UBRLOPT,UBL24NOV2020PE,14-NOV-2024,OPTSTK,PE,2020,0.05,
BFO,1116337,400,UBRLOPT,UBL24NOV2000PE,14-NOV-2024,OPTSTK,PE,2000,0.05,
BFO,1112512,400,UBRLOPT,UBL24NOV1980PE,14-NOV-2024,OPTSTK,PE,1980,0.05,
BFO,1116415,400,UBRLOPT,UBL24NOV1960PE,14-NOV-2024,OPTSTK,PE,1960,0.05,
BFO,1111906,400,UBRLOPT,UBL24NOV1940PE,14-NOV-2024,OPTSTK,PE,1940,0.05,
BFO,1115982,400,UBRLOPT,UBL24NOV1920PE,14-NOV-2024,OPTSTK,PE,1920,0.05,
BFO,1111411,400,UBRLOPT,UBL24NOV1900PE,14-NOV-2024,OPTSTK,PE,1900,0.05,
BFO,1117956,400,UBRLOPT,UBL24NOV1880PE,14-NOV-2024,OPTSTK,PE,1880,0.05,
BFO,1114176,400,UBRLOPT,UBL24NOV1860PE,14-NOV-2024,OPTSTK,PE,1860,0.05,
BFO,1117499,400,UBRLOPT,UBL24NOV1840PE,14-NOV-2024,OPTSTK,PE,1840,0.05,
BFO,1113482,400,UBRLOPT,UBL24NOV1820PE,14-NOV-2024,OPTSTK,PE,1820,0.05,
BFO,1117035,400,UBRLOPT,UBL24NOV1800PE,14-NOV-2024,OPTSTK,PE,1800,0.05,
BFO,1119897,400,UBRLOPT,UBL24NOV1780PE,14-NOV-2024,OPTSTK,PE,1780,0.05,
BFO,1120426,400,UBRLOPT,UBL24NOV1760PE,14-NOV-2024,OPTSTK,PE,1760,0.05,
BFO,1146456,400,UBRLOPT,UBL24NOV2320CE,14-NOV-2024,OPTSTK,CE,2320,0.05,
BFO,1142720,400,UBRLOPT,UBL24NOV2300CE,14-NOV-2024,OPTSTK,CE,2300,0.05,
BFO,1139153,400,UBRLOPT,UBL24NOV2280CE,14-NOV-2024,OPTSTK,CE,2280,0.05,
BFO,1136776,400,UBRLOPT,UBL24NOV2260CE,14-NOV-2024,OPTSTK,CE,2260,0.05,
BFO,1136715,400,UBRLOPT,UBL24NOV2240CE,14-NOV-2024,OPTSTK,CE,2240,0.05,
BFO,1128676,400,UBRLOPT,UBL24NOV2220CE,14-NOV-2024,OPTSTK,CE,2220,0.05,
BFO,1128544,400,UBRLOPT,UBL24NOV2200CE,14-NOV-2024,OPTSTK,CE,2200,0.05,
BFO,1125878,400,UBRLOPT,UBL24NOV2180CE,14-NOV-2024,OPTSTK,CE,2180,0.05,
BFO,1123425,400,UBRLOPT,UBL24NOV2160CE,14-NOV-2024,OPTSTK,CE,2160,0.05,
BFO,1122125,400,UBRLOPT,UBL24NOV2140CE,14-NOV-2024,OPTSTK,CE,2140,0.05,
BFO,1121526,400,UBRLOPT,UBL24NOV2120CE,14-NOV-2024,OPTSTK,CE,2120,0.05,
BFO,1121494,400,UBRLOPT,UBL24NOV2100CE,14-NOV-2024,OPTSTK,CE,2100,0.05,
BFO,1115672,400,UBRLOPT,UBL24NOV2080CE,14-NOV-2024,OPTSTK,CE,2080,0.05,
BFO,1111056,400,UBRLOPT,UBL24NOV2060CE,14-NOV-2024,OPTSTK,CE,2060,0.05,
BFO,1115179,400,UBRLOPT,UBL24NOV2040CE,14-NOV-2024,OPTSTK,CE,2040,0.05,
BFO,1118419,400,UBRLOPT,UBL24NOV2020CE,14-NOV-2024,OPTSTK,CE,2020,0.05,
BFO,1114694,400,UBRLOPT,UBL24NOV2000CE,14-NOV-2024,OPTSTK,CE,2000,0.05,
BFO,1118492,400,UBRLOPT,UBL24NOV1980CE,14-NOV-2024,OPTSTK,CE,1980,0.05,
BFO,1114785,400,UBRLOPT,UBL24NOV1960CE,14-NOV-2024,OPTSTK,CE,1960,0.05,
BFO,1118053,400,UBRLOPT,UBL24NOV1940CE,14-NOV-2024,OPTSTK,CE,1940,0.05,
BFO,1114307,400,UBRLOPT,UBL24NOV1920CE,14-NOV-2024,OPTSTK,CE,1920,0.05,
BFO,1117624,400,UBRLOPT,UBL24NOV1900CE,14-NOV-2024,OPTSTK,CE,1900,0.05,
BFO,1116386,400,UBRLOPT,UBL24NOV1880CE,14-NOV-2024,OPTSTK,CE,1880,0.05,
BFO,1111866,400,UBRLOPT,UBL24NOV1860CE,14-NOV-2024,OPTSTK,CE,1860,0.05,
BFO,1115946,400,UBRLOPT,UBL24NOV1840CE,14-NOV-2024,OPTSTK,CE,1840,0.05,
BFO,1111356,400,UBRLOPT,UBL24NOV1820CE,14-NOV-2024,OPTSTK,CE,1820,0.05,
BFO,1115484,400,UBRLOPT,UBL24NOV1800CE,14-NOV-2024,OPTSTK,CE,1800,0.05,
BFO,1120218,400,UBRLOPT,UBL24NOV1780CE,14-NOV-2024,OPTSTK,CE,1780,0.05,
BFO,1120701,400,UBRLOPT,UBL24NOV1760CE,14-NOV-2024,OPTSTK,CE,1760,0.05,
BFO,1158078,400,UBRLOPT,UBL25JAN2220PE,09-JAN-2025,OPTSTK,PE,2220,0.05,
BFO,1154787,400,UBRLOPT,UBL25JAN2200PE,09-JAN-2025,OPTSTK,PE,2200,0.05,
BFO,1153007,400,UBRLOPT,UBL25JAN2180PE,09-JAN-2025,OPTSTK,PE,2180,0.05,
BFO,1156540,400,UBRLOPT,UBL25JAN2160PE,09-JAN-2025,OPTSTK,PE,2160,0.05,
BFO,1152408,400,UBRLOPT,UBL25JAN2140PE,09-JAN-2025,OPTSTK,PE,2140,0.05,
BFO,1156104,400,UBRLOPT,UBL25JAN2120PE,09-JAN-2025,OPTSTK,PE,2120,0.05,
BFO,1151764,400,UBRLOPT,UBL25JAN2100PE,09-JAN-2025,OPTSTK,PE,2100,0.05,
BFO,1155190,400,UBRLOPT,UBL25JAN2080PE,09-JAN-2025,OPTSTK,PE,2080,0.05,
BFO,1158095,400,UBRLOPT,UBL25JAN2060PE,09-JAN-2025,OPTSTK,PE,2060,0.05,
BFO,1154799,400,UBRLOPT,UBL25JAN2040PE,09-JAN-2025,OPTSTK,PE,2040,0.05,
BFO,1157658,400,UBRLOPT,UBL25JAN2020PE,09-JAN-2025,OPTSTK,PE,2020,0.05,
BFO,1154206,400,UBRLOPT,UBL25JAN2000PE,09-JAN-2025,OPTSTK,PE,2000,0.05,
BFO,1157747,400,UBRLOPT,UBL25JAN1980PE,09-JAN-2025,OPTSTK,PE,1980,0.05,
BFO,1154355,400,UBRLOPT,UBL25JAN1960PE,09-JAN-2025,OPTSTK,PE,1960,0.05,
BFO,1157308,400,UBRLOPT,UBL25JAN1940PE,09-JAN-2025,OPTSTK,PE,1940,0.05,
BFO,1160408,400,UBRLOPT,UBL25JAN1920PE,09-JAN-2025,OPTSTK,PE,1920,0.05,
BFO,1160394,400,UBRLOPT,UBL25JAN1900PE,09-JAN-2025,OPTSTK,PE,1900,0.05,
BFO,1160469,400,UBRLOPT,UBL25JAN1880PE,09-JAN-2025,OPTSTK,PE,1880,0.05,
BFO,1160893,400,UBRLOPT,UBL25JAN1860PE,09-JAN-2025,OPTSTK,PE,1860,0.05,
BFO,1160863,400,UBRLOPT,UBL25JAN1840PE,09-JAN-2025,OPTSTK,PE,1840,0.05,
BFO,1156638,400,UBRLOPT,UBL25JAN2220CE,09-JAN-2025,OPTSTK,CE,2220,0.05,
BFO,1152588,400,UBRLOPT,UBL25JAN2200CE,09-JAN-2025,OPTSTK,CE,2200,0.05,
BFO,1158449,400,UBRLOPT,UBL25JAN2180CE,09-JAN-2025,OPTSTK,CE,2180,0.05,
BFO,1155144,400,UBRLOPT,UBL25JAN2160CE,09-JAN-2025,OPTSTK,CE,2160,0.05,
BFO,1158038,400,UBRLOPT,UBL25JAN2140CE,09-JAN-2025,OPTSTK,CE,2140,0.05,
BFO,1154749,400,UBRLOPT,UBL25JAN2120CE,09-JAN-2025,OPTSTK,CE,2120,0.05,
BFO,1157610,400,UBRLOPT,UBL25JAN2100CE,09-JAN-2025,OPTSTK,CE,2100,0.05,
BFO,1153169,400,UBRLOPT,UBL25JAN2080CE,09-JAN-2025,OPTSTK,CE,2080,0.05,
BFO,1156647,400,UBRLOPT,UBL25JAN2060CE,09-JAN-2025,OPTSTK,CE,2060,0.05,
BFO,1152604,400,UBRLOPT,UBL25JAN2040CE,09-JAN-2025,OPTSTK,CE,2040,0.05,
BFO,1156243,400,UBRLOPT,UBL25JAN2020CE,09-JAN-2025,OPTSTK,CE,2020,0.05,
BFO,1151911,400,UBRLOPT,UBL25JAN2000CE,09-JAN-2025,OPTSTK,CE,2000,0.05,
BFO,1156320,400,UBRLOPT,UBL25JAN1980CE,09-JAN-2025,OPTSTK,CE,1980,0.05,
BFO,1152037,400,UBRLOPT,UBL25JAN1960CE,09-JAN-2025,OPTSTK,CE,1960,0.05,
BFO,1155886,400,UBRLOPT,UBL25JAN1940CE,09-JAN-2025,OPTSTK,CE,1940,0.05,
BFO,1160538,400,UBRLOPT,UBL25JAN1920CE,09-JAN-2025,OPTSTK,CE,1920,0.05,
BFO,1160527,400,UBRLOPT,UBL25JAN1900CE,09-JAN-2025,OPTSTK,CE,1900,0.05,
BFO,1160375,400,UBRLOPT,UBL25JAN1880CE,09-JAN-2025,OPTSTK,CE,1880,0.05,
BFO,1160652,400,UBRLOPT,UBL25JAN1860CE,09-JAN-2025,OPTSTK,CE,1860,0.05,
BFO,1160620,400,UBRLOPT,UBL25JAN1840CE,09-JAN-2025,OPTSTK,CE,1840,0.05,
BFO,1112868,400,UBRLFUT,UBL24NOVFUT,14-NOV-2024,FUTSTK,XX,0,0.05,
BFO,1133144,400,UBRLFUT,UBL24DECFUT,12-DEC-2024,FUTSTK,XX,0,0.05,
BFO,1155275,400,UBRLFUT,UBL25JANFUT,09-JAN-2025,FUTSTK,XX,0,0.05,
BFO,1146451,400,UBRLOPT,UBL24DEC2320PE,12-DEC-2024,OPTSTK,PE,2320,0.05,
BFO,1142717,400,UBRLOPT,UBL24DEC2300PE,12-DEC-2024,OPTSTK,PE,2300,0.05,
BFO,1139151,400,UBRLOPT,UBL24DEC2280PE,12-DEC-2024,OPTSTK,PE,2280,0.05,
BFO,1136771,400,UBRLOPT,UBL24DEC2260PE,12-DEC-2024,OPTSTK,PE,2260,0.05,
BFO,1136710,400,UBRLOPT,UBL24DEC2240PE,12-DEC-2024,OPTSTK,PE,2240,0.05,
BFO,1132775,400,UBRLOPT,UBL24DEC2220PE,12-DEC-2024,OPTSTK,PE,2220,0.05,
BFO,1129478,400,UBRLOPT,UBL24DEC2200PE,12-DEC-2024,OPTSTK,PE,2200,0.05,
BFO,1131789,400,UBRLOPT,UBL24DEC2180PE,12-DEC-2024,OPTSTK,PE,2180,0.05,
BFO,1131265,400,UBRLOPT,UBL24DEC2160PE,12-DEC-2024,OPTSTK,PE,2160,0.05,
BFO,1134184,400,UBRLOPT,UBL24DEC2140PE,12-DEC-2024,OPTSTK,PE,2140,0.05,
BFO,1130868,400,UBRLOPT,UBL24DEC2120PE,12-DEC-2024,OPTSTK,PE,2120,0.05,
BFO,1133780,400,UBRLOPT,UBL24DEC2100PE,12-DEC-2024,OPTSTK,PE,2100,0.05,
BFO,1129907,400,UBRLOPT,UBL24DEC2080PE,12-DEC-2024,OPTSTK,PE,2080,0.05,
BFO,1132788,400,UBRLOPT,UBL24DEC2060PE,12-DEC-2024,OPTSTK,PE,2060,0.05,
BFO,1129495,400,UBRLOPT,UBL24DEC2040PE,12-DEC-2024,OPTSTK,PE,2040,0.05,
BFO,1132358,400,UBRLOPT,UBL24DEC2020PE,12-DEC-2024,OPTSTK,PE,2020,0.05,
BFO,1129030,400,UBRLOPT,UBL24DEC2000PE,12-DEC-2024,OPTSTK,PE,2000,0.05,
BFO,1132438,400,UBRLOPT,UBL24DEC1980PE,12-DEC-2024,OPTSTK,PE,1980,0.05,
BFO,1129103,400,UBRLOPT,UBL24DEC1960PE,12-DEC-2024,OPTSTK,PE,1960,0.05,
BFO,1132041,400,UBRLOPT,UBL24DEC1940PE,12-DEC-2024,OPTSTK,PE,1940,0.05,
BFO,1138698,400,UBRLOPT,UBL24DEC1920PE,12-DEC-2024,OPTSTK,PE,1920,0.05,
BFO,1138639,400,UBRLOPT,UBL24DEC1900PE,12-DEC-2024,OPTSTK,PE,1900,0.05,
BFO,1160455,400,UBRLOPT,UBL24DEC1880PE,12-DEC-2024,OPTSTK,PE,1880,0.05,
BFO,1160865,400,UBRLOPT,UBL24DEC1860PE,12-DEC-2024,OPTSTK,PE,1860,0.05,
BFO,1160837,400,UBRLOPT,UBL24DEC1840PE,12-DEC-2024,OPTSTK,PE,1840,0.05,
BFO,1146950,400,UBRLOPT,UBL24DEC2320CE,12-DEC-2024,OPTSTK,CE,2320,0.05,
BFO,1142896,400,UBRLOPT,UBL24DEC2300CE,12-DEC-2024,OPTSTK,CE,2300,0.05,
BFO,1139593,400,UBRLOPT,UBL24DEC2280CE,12-DEC-2024,OPTSTK,CE,2280,0.05,
BFO,1137230,400,UBRLOPT,UBL24DEC2260CE,12-DEC-2024,OPTSTK,CE,2260,0.05,
BFO,1137171,400,UBRLOPT,UBL24DEC2240CE,12-DEC-2024,OPTSTK,CE,2240,0.05,
BFO,1131371,400,UBRLOPT,UBL24DEC2220CE,12-DEC-2024,OPTSTK,CE,2220,0.05,
BFO,1134294,400,UBRLOPT,UBL24DEC2200CE,12-DEC-2024,OPTSTK,CE,2200,0.05,
BFO,1133148,400,UBRLOPT,UBL24DEC2180CE,12-DEC-2024,OPTSTK,CE,2180,0.05,
BFO,1129853,400,UBRLOPT,UBL24DEC2160CE,12-DEC-2024,OPTSTK,CE,2160,0.05,
BFO,1132735,400,UBRLOPT,UBL24DEC2140CE,12-DEC-2024,OPTSTK,CE,2140,0.05,
BFO,1129437,400,UBRLOPT,UBL24DEC2120CE,12-DEC-2024,OPTSTK,CE,2120,0.05,
BFO,1132319,400,UBRLOPT,UBL24DEC2100CE,12-DEC-2024,OPTSTK,CE,2100,0.05,
BFO,1134765,400,UBRLOPT,UBL24DEC2080CE,12-DEC-2024,OPTSTK,CE,2080,0.05,
BFO,1131382,400,UBRLOPT,UBL24DEC2060CE,12-DEC-2024,OPTSTK,CE,2060,0.05,
BFO,1134312,400,UBRLOPT,UBL24DEC2040CE,12-DEC-2024,OPTSTK,CE,2040,0.05,
BFO,1130977,400,UBRLOPT,UBL24DEC2020CE,12-DEC-2024,OPTSTK,CE,2020,0.05,
BFO,1133876,400,UBRLOPT,UBL24DEC2000CE,12-DEC-2024,OPTSTK,CE,2000,0.05,
BFO,1131051,400,UBRLOPT,UBL24DEC1980CE,12-DEC-2024,OPTSTK,CE,1980,0.05,
BFO,1133970,400,UBRLOPT,UBL24DEC1960CE,12-DEC-2024,OPTSTK,CE,1960,0.05,
BFO,1130647,400,UBRLOPT,UBL24DEC1940CE,12-DEC-2024,OPTSTK,CE,1940,0.05,
BFO,1138222,400,UBRLOPT,UBL24DEC1920CE,12-DEC-2024,OPTSTK,CE,1920,0.05,
BFO,1138169,400,UBRLOPT,UBL24DEC1900CE,12-DEC-2024,OPTSTK,CE,1900,0.05,
BFO,1160365,400,UBRLOPT,UBL24DEC1880CE,12-DEC-2024,OPTSTK,CE,1880,0.05,
BFO,1160623,400,UBRLOPT,UBL24DEC1860CE,12-DEC-2024,OPTSTK,CE,1860,0.05,
BFO,1160840,400,UBRLOPT,UBL24DEC1840CE,12-DEC-2024,OPTSTK,CE,1840,0.05,
BFO,1151450,250,TRPLOPT,TORNTPHARM24NOV3900PE,14-NOV-2024,OPTSTK,PE,3900,0.05,
BFO,1146861,250,TRPLOPT,TORNTPHARM24NOV3850PE,14-NOV-2024,OPTSTK,PE,3850,0.05,
BFO,1146317,250,TRPLOPT,TORNTPHARM24NOV3800PE,14-NOV-2024,OPTSTK,PE,3800,0.05,
BFO,1146107,250,TRPLOPT,TORNTPHARM24NOV3750PE,14-NOV-2024,OPTSTK,PE,3750,0.05,
BFO,1144175,250,TRPLOPT,TORNTPHARM24NOV3700PE,14-NOV-2024,OPTSTK,PE,3700,0.05,
BFO,1145104,250,TRPLOPT,TORNTPHARM24NOV3650PE,14-NOV-2024,OPTSTK,PE,3650,0.05,
BFO,1126236,250,TRPLOPT,TORNTPHARM24NOV3620PE,14-NOV-2024,OPTSTK,PE,3620,0.05,
BFO,1126192,250,TRPLOPT,TORNTPHARM24NOV3600PE,14-NOV-2024,OPTSTK,PE,3600,0.05,
BFO,1126106,250,TRPLOPT,TORNTPHARM24NOV3580PE,14-NOV-2024,OPTSTK,PE,3580,0.05,
BFO,1125630,250,TRPLOPT,TORNTPHARM24NOV3560PE,14-NOV-2024,OPTSTK,PE,3560,0.05,
BFO,1144135,250,TRPLOPT,TORNTPHARM24NOV3550PE,14-NOV-2024,OPTSTK,PE,3550,0.05,
BFO,1125592,250,TRPLOPT,TORNTPHARM24NOV3540PE,14-NOV-2024,OPTSTK,PE,3540,0.05,
BFO,1125572,250,TRPLOPT,TORNTPHARM24NOV3520PE,14-NOV-2024,OPTSTK,PE,3520,0.05,
BFO,1120457,250,TRPLOPT,TORNTPHARM24NOV3500PE,14-NOV-2024,OPTSTK,PE,3500,0.05,
BFO,1112165,250,TRPLOPT,TORNTPHARM24NOV3480PE,14-NOV-2024,OPTSTK,PE,3480,0.05,
BFO,1116163,250,TRPLOPT,TORNTPHARM24NOV3460PE,14-NOV-2024,OPTSTK,PE,3460,0.05,
BFO,1144477,250,TRPLOPT,TORNTPHARM24NOV3450PE,14-NOV-2024,OPTSTK,PE,3450,0.05,
BFO,1111623,250,TRPLOPT,TORNTPHARM24NOV3440PE,14-NOV-2024,OPTSTK,PE,3440,0.05,
BFO,1115733,250,TRPLOPT,TORNTPHARM24NOV3420PE,14-NOV-2024,OPTSTK,PE,3420,0.05,
BFO,1111118,250,TRPLOPT,TORNTPHARM24NOV3400PE,14-NOV-2024,OPTSTK,PE,3400,0.05,
BFO,1114568,250,TRPLOPT,TORNTPHARM24NOV3380PE,14-NOV-2024,OPTSTK,PE,3380,0.05,
BFO,1117863,250,TRPLOPT,TORNTPHARM24NOV3360PE,14-NOV-2024,OPTSTK,PE,3360,0.05,
BFO,1143631,250,TRPLOPT,TORNTPHARM24NOV3350PE,14-NOV-2024,OPTSTK,PE,3350,0.05,
BFO,1114038,250,TRPLOPT,TORNTPHARM24NOV3340PE,14-NOV-2024,OPTSTK,PE,3340,0.05,
BFO,1117391,250,TRPLOPT,TORNTPHARM24NOV3320PE,14-NOV-2024,OPTSTK,PE,3320,0.05,
BFO,1113326,250,TRPLOPT,TORNTPHARM24NOV3300PE,14-NOV-2024,OPTSTK,PE,3300,0.05,
BFO,1111635,250,TRPLOPT,TORNTPHARM24NOV3280PE,14-NOV-2024,OPTSTK,PE,3280,0.05,
BFO,1115736,250,TRPLOPT,TORNTPHARM24NOV3260PE,14-NOV-2024,OPTSTK,PE,3260,0.05,
BFO,1143924,250,TRPLOPT,TORNTPHARM24NOV3250PE,14-NOV-2024,OPTSTK,PE,3250,0.05,
BFO,1111128,250,TRPLOPT,TORNTPHARM24NOV3240PE,14-NOV-2024,OPTSTK,PE,3240,0.05,
BFO,1115264,250,TRPLOPT,TORNTPHARM24NOV3220PE,14-NOV-2024,OPTSTK,PE,3220,0.05,
BFO,1118480,250,TRPLOPT,TORNTPHARM24NOV3200PE,14-NOV-2024,OPTSTK,PE,3200,0.05,
BFO,1145939,250,TRPLOPT,TORNTPHARM24NOV3150PE,14-NOV-2024,OPTSTK,PE,3150,0.05,
BFO,1144037,250,TRPLOPT,TORNTPHARM24NOV3100PE,14-NOV-2024,OPTSTK,PE,3100,0.05,
BFO,1144922,250,TRPLOPT,TORNTPHARM24NOV3050PE,14-NOV-2024,OPTSTK,PE,3050,0.05,
BFO,1147923,250,TRPLOPT,TORNTPHARM24NOV3000PE,14-NOV-2024,OPTSTK,PE,3000,0.05,
BFO,1151411,250,TRPLOPT,TORNTPHARM24NOV3900CE,14-NOV-2024,OPTSTK,CE,3900,0.05,
BFO,1146487,250,TRPLOPT,TORNTPHARM24NOV3850CE,14-NOV-2024,OPTSTK,CE,3850,0.05,
BFO,1146798,250,TRPLOPT,TORNTPHARM24NOV3800CE,14-NOV-2024,OPTSTK,CE,3800,0.05,
BFO,1144774,250,TRPLOPT,TORNTPHARM24NOV3750CE,14-NOV-2024,OPTSTK,CE,3750,0.05,
BFO,1145912,250,TRPLOPT,TORNTPHARM24NOV3700CE,14-NOV-2024,OPTSTK,CE,3700,0.05,
BFO,1143877,250,TRPLOPT,TORNTPHARM24NOV3650CE,14-NOV-2024,OPTSTK,CE,3650,0.05,
BFO,1126711,250,TRPLOPT,TORNTPHARM24NOV3620CE,14-NOV-2024,OPTSTK,CE,3620,0.05,
BFO,1126667,250,TRPLOPT,TORNTPHARM24NOV3600CE,14-NOV-2024,OPTSTK,CE,3600,0.05,
BFO,1125930,250,TRPLOPT,TORNTPHARM24NOV3580CE,14-NOV-2024,OPTSTK,CE,3580,0.05,
BFO,1125476,250,TRPLOPT,TORNTPHARM24NOV3560CE,14-NOV-2024,OPTSTK,CE,3560,0.05,
BFO,1145850,250,TRPLOPT,TORNTPHARM24NOV3550CE,14-NOV-2024,OPTSTK,CE,3550,0.05,
BFO,1125602,250,TRPLOPT,TORNTPHARM24NOV3540CE,14-NOV-2024,OPTSTK,CE,3540,0.05,
BFO,1125578,250,TRPLOPT,TORNTPHARM24NOV3520CE,14-NOV-2024,OPTSTK,CE,3520,0.05,
BFO,1120734,250,TRPLOPT,TORNTPHARM24NOV3500CE,14-NOV-2024,OPTSTK,CE,3500,0.05,
BFO,1118260,250,TRPLOPT,TORNTPHARM24NOV3480CE,14-NOV-2024,OPTSTK,CE,3480,0.05,
BFO,1114504,250,TRPLOPT,TORNTPHARM24NOV3460CE,14-NOV-2024,OPTSTK,CE,3460,0.05,
BFO,1143382,250,TRPLOPT,TORNTPHARM24NOV3450CE,14-NOV-2024,OPTSTK,CE,3450,0.05,
BFO,1117804,250,TRPLOPT,TORNTPHARM24NOV3440CE,14-NOV-2024,OPTSTK,CE,3440,0.05,
BFO,1113952,250,TRPLOPT,TORNTPHARM24NOV3420CE,14-NOV-2024,OPTSTK,CE,3420,0.05,
BFO,1117342,250,TRPLOPT,TORNTPHARM24NOV3400CE,14-NOV-2024,OPTSTK,CE,3400,0.05,
BFO,1112329,250,TRPLOPT,TORNTPHARM24NOV3380CE,14-NOV-2024,OPTSTK,CE,3380,0.05,
BFO,1116274,250,TRPLOPT,TORNTPHARM24NOV3360CE,14-NOV-2024,OPTSTK,CE,3360,0.05,
BFO,1145244,250,TRPLOPT,TORNTPHARM24NOV3350CE,14-NOV-2024,OPTSTK,CE,3350,0.05,
BFO,1111737,250,TRPLOPT,TORNTPHARM24NOV3340CE,14-NOV-2024,OPTSTK,CE,3340,0.05,
BFO,1115841,250,TRPLOPT,TORNTPHARM24NOV3320CE,14-NOV-2024,OPTSTK,CE,3320,0.05,
BFO,1111234,250,TRPLOPT,TORNTPHARM24NOV3300CE,14-NOV-2024,OPTSTK,CE,3300,0.05,
BFO,1117818,250,TRPLOPT,TORNTPHARM24NOV3280CE,14-NOV-2024,OPTSTK,CE,3280,0.05,
BFO,1113962,250,TRPLOPT,TORNTPHARM24NOV3260CE,14-NOV-2024,OPTSTK,CE,3260,0.05,
BFO,1145622,250,TRPLOPT,TORNTPHARM24NOV3250CE,14-NOV-2024,OPTSTK,CE,3250,0.05,
BFO,1117352,250,TRPLOPT,TORNTPHARM24NOV3240CE,14-NOV-2024,OPTSTK,CE,3240,0.05,
BFO,1113274,250,TRPLOPT,TORNTPHARM24NOV3220CE,14-NOV-2024,OPTSTK,CE,3220,0.05,
BFO,1116894,250,TRPLOPT,TORNTPHARM24NOV3200CE,14-NOV-2024,OPTSTK,CE,3200,0.05,
BFO,1144585,250,TRPLOPT,TORNTPHARM24NOV3150CE,14-NOV-2024,OPTSTK,CE,3150,0.05,
BFO,1145740,250,TRPLOPT,TORNTPHARM24NOV3100CE,14-NOV-2024,OPTSTK,CE,3100,0.05,
BFO,1144945,250,TRPLOPT,TORNTPHARM24NOV3050CE,14-NOV-2024,OPTSTK,CE,3050,0.05,
BFO,1148152,250,TRPLOPT,TORNTPHARM24NOV3000CE,14-NOV-2024,OPTSTK,CE,3000,0.05,
BFO,1159342,250,TRPLOPT,TORNTPHARM25JAN3850PE,09-JAN-2025,OPTSTK,PE,3850,0.05,
