Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,952884,1,10ECL2025,10ECL2025,F,0.01,
BSE,952863,2,1210PFLPER,1210PFLPER,F,0.01,
BSE,952855,1,875MMFSL25,875MMFSL25,F,0.01,
BSE,952851,1,868NEEPC30,868NEEPC30,F,0.01,
BSE,952850,1,930HDFCC25,930HDFCC25,F,0.01,
BSE,952847,1,1060ECL25,1060ECL25,F,0.01,
BSE,952834,1,811REC25,811REC25,F,0.01,
BSE,952832,1000,875ILFS25A,875ILFS25A,F,0.01,
BSE,952829,1,850ABL25,850ABL25,F,0.01,
BSE,952810,1,1025SIBL25,1025SIBL25,F,0.01,
BSE,952793,1,728NHAI30,728NHAI30,F,0.01,
BSE,952791,1,711NHAI25,711NHAI25,F,0.01,
BSE,952789,10,975ECL25A,975ECL25A,F,0.01,
BSE,952778,1,840PFCL25,840PFCL25,F,0.01,
BSE,952774,2,PFLPERP,PFLPERP,F,0.01,
BSE,952762,1,890LTF25B,890LTF25B,F,0.01,
BSE,952728,1,1062ECL25,1062ECL25,F,0.01,
BSE,952680,1,715IRFC25,715IRFC25,F,0.01,
BSE,952676,10,902IOT2028,902IOT2028,F,0.01,
BSE,952662,1000,869ILFS25A,869ILFS25A,F,0.01,
BSE,952661,1,LTFPERP,LTFPERP,F,0.01,
BSE,952659,1,715NTPC25,715NTPC25,F,0.01,
BSE,952658,1000,869ILFS25,869ILFS25,F,0.01,
BSE,952636,1,890BFL25,890BFL25,F,0.01,
BSE,952625,10,975ECL25,975ECL25,F,0.01,
BSE,952610,1,9MMFSL25B,9MMFSL25B,F,0.01,
BSE,952600,1,9MMFSL25A,9MMFSL25A,F,0.01,
BSE,952579,1,1010AFS25A,1010AFS25A,F,0.01,
BSE,952574,1,719IRFC25,719IRFC25,F,0.01,
BSE,952567,1,IBTPL25A,IBTPL25A,F,0.01,
BSE,952566,1,IBTPL25,IBTPL25,F,0.01,
BSE,952550,10,1035PKHL27,1035PKHL27,F,0.01,
BSE,952549,10,1035PKH26A,1035PKH26A,F,0.01,
BSE,952548,1,11EFCL25,11EFCL25,F,0.01,
BSE,952547,10,1035PKHI26,1035PKHI26,F,0.01,
BSE,952546,10,1035PKHI25,1035PKHI25,F,0.01,
BSE,952525,1,1010AFS25,1010AFS25,F,0.01,
BSE,952508,1,895YES25,895YES25,F,0.01,
BSE,952426,1,717REC25,717REC25,F,0.01,
BSE,952414,1,716PFCL25A,716PFCL25A,F,0.01,
BSE,952364,10,12MFLS4,12MFLS4,F,0.01,
BSE,952362,10,12,12:,MFLS3,0,
BSE,952361,10,12,12:,MFLS2,0,
BSE,952360,10,12MFLS1,12MFLS1,F,0.01,
BSE,952324,1,910MMFSL25,910MMFSL25,F,0.01,
BSE,952322,1,895MMFSL25,895MMFSL25,F,0.01,
BSE,952316,1,981LTMR35,981LTMR35,F,0.01,
BSE,952296,1,915YES25,915YES25,F,0.01,
BSE,952288,1,9MMFSL25,9MMFSL25,F,0.01,
BSE,952268,1,9TGDCL2025,9TGDCL2025,F,0.01,
BSE,952267,1,1050HDFCPE,1050HDFCPE,F,0.01,
BSE,952249,1,1150ERFL25,1150ERFL25,F,0.01,
BSE,952219,1,884LTF25A,884LTF25A,F,0.01,
BSE,952210,1,887LTF25,887LTF25,F,0.01,
BSE,952171,1,885LTF25,885LTF25,F,0.01,
BSE,952140,1,884LTF25,884LTF25,F,0.01,
BSE,952136,1,890LTF25A,890LTF25A,F,0.01,
BSE,952105,1,95MRHFL25,95MRHFL25,F,0.01,
BSE,952095,1,910ISEC25,910ISEC25,F,0.01,
BSE,952077,1,89LTFA25,89LTFA25,F,0.01,
BSE,952056,1,10ECL25,10ECL25,F,0.01,
BSE,952050,1,9MMFSL2025,9MMFSL2025,F,0.01,
BSE,952034,1,890LTF25D,890LTF25D,F,0.01,
BSE,952030,1,890LTF25C,890LTF25C,F,0.01,
BSE,952019,1,890LTF25,890LTF25,F,0.01,
BSE,952011,1,999JPL26,999JPL26,F,0.01,
BSE,952007,1,999JPL25,999JPL25,F,0.01,
BSE,951995,1,1175CSFB30,1175CSFB30,F,0.01,
BSE,951971,1,905BFL25,905BFL25,F,0.01,
BSE,951967,1,830REC25,830REC25,F,0.01,
BSE,951949,1,879IRFC30,879IRFC30,F,0.01,
BSE,951931,1,980AHFL25,980AHFL25,F,0.01,
BSE,951927,1,845HDFC25,845HDFC25,F,0.01,
BSE,951899,1,874RRVPN27,874RRVPN27,F,0.01,
BSE,951898,1,835PNB25,835PNB25,F,0.01,
BSE,951890,1,915NEEPC25,915NEEPC25,F,0.01,
BSE,951882,1,1020ECL25,1020ECL25,F,0.01,
BSE,951869,1,841PFCL25,841PFCL25,F,0.01,
BSE,951856,1,872MMFSL25,872MMFSL25,F,0.01,
BSE,951853,1,839PFCL25,839PFCL25,F,0.01,
BSE,951847,1,16BPPL2025,16BPPL2025,F,0.01,
BSE,951822,1,965RCL2025,965RCL2025,F,0.01,
BSE,951799,1,820PFCL25,820PFCL25,F,0.01,
BSE,951778,1,870MMFSL25,870MMFSL25,F,0.01,
BSE,951756,2,843HDFCB25,843HDFCB25,F,0.01,
BSE,951729,2,845HDFCB25,845HDFCB25,F,0.01,
BSE,951720,1,875LTF25A,875LTF25A,F,0.01,
BSE,951718,2,865HDFCB25,865HDFCB25,F,0.01,
BSE,951713,1,885YES25,885YES25,F,0.01,
BSE,951710,1,835REC25,835REC25,F,0.01,
BSE,951709,1,1010ECL25,1010ECL25,F,0.01,
BSE,951695,1,915PNBPER,915PNBPER,F,0.01,
BSE,951689,1,1125NIDO25,1125NIDO25,F,0.01,
BSE,951688,1,823PNB25,823PNB25,F,0.01,
BSE,951680,1,1125ECL25,1125ECL25,F,0.01,
BSE,951679,1,845ABL25,845ABL25,F,0.01,
BSE,951678,1,820PGCIL30,820PGCIL30,F,0.01,
BSE,951677,1,820PGCIL25,820PGCIL25,F,0.01,
BSE,951654,1,12VRDP35,12VRDP35,F,0.01,
BSE,951653,1,851LTF30,851LTF30,F,0.01,
BSE,951651,1,849LTF25,849LTF25,F,0.01,
BSE,951650,1,918MMFSL25,918MMFSL25,F,0.01,
BSE,951647,1,827REC25,827REC25,F,0.01,
BSE,951646,1,845IIL25B,845IIL25B,F,0.01,
BSE,951634,1000,875ILFS25,875ILFS25,F,0.01,
BSE,951623,1000,872ILFS25,872ILFS25,F,0.01,
BSE,951612,1,1020HDFCPE,1020HDFCPE,F,0.01,
BSE,951600,1,8725IDBI25,8725IDBI25,F,0.01,
BSE,951599,1,875LTF25,875LTF25,F,0.01,
BSE,951597,2,84HDFCB25,84HDFCB25,F,0.01,
BSE,951594,1,879MMFSL25,879MMFSL25,F,0.01,
BSE,951589,1,865RRVPN27,865RRVPN27,F,0.01,
BSE,951563,1,823REC2025,823REC2025,F,0.01,
BSE,951556,1,9RIL25,9RIL25,F,0.01,
BSE,951537,1000,9ILFS2024,9ILFS2024,F,0.01,
BSE,951525,1,893PGCIL29,893PGCIL29,F,0.01,
BSE,951524,1,893PGCIL28,893PGCIL28,F,0.01,
BSE,951523,1,893PGCIL27,893PGCIL27,F,0.01,
BSE,951522,1,893PGCIL26,893PGCIL26,F,0.01,
BSE,951521,1,893PGCIL25,893PGCIL25,F,0.01,
BSE,951512,1,93PGCIL29,93PGCIL29,F,0.01,
BSE,951507,1,920TGDCL24,920TGDCL24,F,0.01,
BSE,951502,1,865PFCL25,865PFCL25,F,0.01,
BSE,951486,1,865PFCL24,865PFCL24,F,0.01,
BSE,951482,1,1040ECL24,1040ECL24,F,0.01,
BSE,951431,1,9RRVPN2026,9RRVPN2026,F,0.01,
BSE,951412,1,857REC2024,857REC2024,F,0.01,
BSE,951410,1,855SBI24,855SBI24,F,0.01,
BSE,951398,1,895MMFSL24,895MMFSL24,F,0.01,
BSE,951381,1,913HPSEB24,913HPSEB24,F,0.01,
BSE,951366,1,848PFCL24C,848PFCL24C,F,0.01,
BSE,951355,1,980SFL24,980SFL24,F,0.01,
BSE,951336,1,885ABL24,885ABL24,F,0.01,
BSE,951325,1,1050ECL24,1050ECL24,F,0.01,
BSE,951306,1,990SFL24,990SFL24,F,0.01,
BSE,951304,1,950MMFSL24,950MMFSL24,F,0.01,
BSE,951289,1,829MTNL24,829MTNL24,F,0.01,
BSE,951279,1,936BFL24,936BFL24,F,0.01,
BSE,951277,10,920MPFC24,920MPFC24,F,0.01,
BSE,951276,1,910LTF24,910LTF24,F,0.01,
BSE,951270,1,955HDB2024,955HDB2024,F,0.01,
BSE,951249,1,10SFL2024,10SFL2024,F,0.01,
BSE,951248,1,932RCL24,932RCL24,F,0.01,
BSE,951246,10,824MTNL24C,824MTNL24C,F,0.01,
BSE,951244,1,824MTNL24A,824MTNL24A,F,0.01,
BSE,951242,1,955HDB24,955HDB24,F,0.01,
BSE,951214,10,9IFC2034H,9IFC2034H,F,0.01,
BSE,951213,10,9IFC2033G,9IFC2033G,F,0.01,
BSE,951212,10,888IFC28F,888IFC28F,F,0.01,
BSE,951211,10,888IFC32E,888IFC32E,F,0.01,
BSE,951210,10,888IFC31D,888IFC31D,F,0.01,
BSE,951209,10,888IFC30C,888IFC30C,F,0.01,
BSE,951208,10,888IFC29B,888IFC29B,F,0.01,
BSE,951206,10,888IFC27A,888IFC27A,F,0.01,
BSE,951170,1,1050JIL17,1050JIL17,F,0.01,
BSE,951096,1,890IBL25A,890IBL25A,F,0.01,
BSE,950763,1,939PFCL29,939PFCL29,F,0.01,
BSE,950754,1,965PGCIL29,965PGCIL29,F,0.01,
BSE,950753,1,965PGCIL28,965PGCIL28,F,0.01,
BSE,950752,1,965PGCIL27,965PGCIL27,F,0.01,
BSE,950751,1,965PGCIL26,965PGCIL26,F,0.01,
BSE,950750,1,965PGCIL25,965PGCIL25,F,0.01,
BSE,950742,1,870PGCIL28,870PGCIL28,F,0.01,
BSE,950738,1,793PGCIL28,793PGCIL28,F,0.01,
BSE,950737,1,793PGCIL27,793PGCIL27,F,0.01,
BSE,950736,1,793PGCIL26,793PGCIL26,F,0.01,
BSE,950735,1,793PGCIL25,793PGCIL25,F,0.01,
BSE,950498,1,872PFCL22,872PFCL22,F,0.01,
BSE,950497,1,872PFCL22A,872PFCL22A,F,0.01,
BSE,950494,10,816PFCL26,816PFCL26,F,0.01,
BSE,950492,1,846PFCL28,846PFCL28,F,0.01,
BSE,950487,1,738PFCL27A,738PFCL27A,F,0.01,
BSE,950486,1,738PFCL27,738PFCL27,F,0.01,
BSE,950485,10,775PFCL26,775PFCL26,F,0.01,
BSE,950475,1,905PFCL30,905PFCL30,F,0.01,
BSE,950473,1,885PFCL30,885PFCL30,F,0.01,
BSE,950471,1,894PFCL28,894PFCL28,F,0.01,
BSE,950469,1,890PFCL28,890PFCL28,F,0.01,
BSE,950468,1,900PFCL28,900PFCL28,F,0.01,
BSE,950467,1,945PFCL26,945PFCL26,F,0.01,
BSE,950465,1,946PFCL26,946PFCL26,F,0.01,
BSE,950464,1,905PFCL25,905PFCL25,F,0.01,
BSE,950463,1,875PFCL25,875PFCL25,F,0.01,
BSE,950462,1,870PFCL25,870PFCL25,F,0.01,
BSE,950461,1,895PFCL25,895PFCL25,F,0.01,
BSE,950460,1,890PFCL25,890PFCL25,F,0.01,
BSE,950459,1,880PFCL25,880PFCL25,F,0.01,
BSE,950458,1,850PFCL24,850PFCL24,F,0.01,
BSE,950221,10,1008IOT28F,1008IOT28F,F,0.01,
BSE,950220,10,1008IOT28E,1008IOT28E,F,0.01,
BSE,950219,10,1008IOT28D,1008IOT28D,F,0.01,
BSE,950218,10,1008IOT28C,1008IOT28C,F,0.01,
BSE,950217,10,1008IOT28B,1008IOT28B,F,0.01,
BSE,950216,10,1008IOT28A,1008IOT28A,F,0.01,
BSE,950215,10,1008IOT27C,1008IOT27C,F,0.01,
BSE,950214,10,1008IOT27B,1008IOT27B,F,0.01,
BSE,950213,10,1008IOT27A,1008IOT27A,F,0.01,
BSE,950212,10,1008IOT26C,1008IOT26C,F,0.01,
BSE,950211,10,1008IOT26B,1008IOT26B,F,0.01,
BSE,950210,10,1008IOT26A,1008IOT26A,F,0.01,
BSE,950208,10,1063IOT28F,1063IOT28F,F,0.01,
BSE,950207,10,1063IOT28E,1063IOT28E,F,0.01,
BSE,950206,10,1008IOT25C,1008IOT25C,F,0.01,
BSE,950205,10,1063IOT28D,1063IOT28D,F,0.01,
BSE,950204,10,1008IOT25B,1008IOT25B,F,0.01,
BSE,950203,10,1063IOT28C,1063IOT28C,F,0.01,
BSE,950202,10,1008IOT25A,1008IOT25A,F,0.01,
BSE,950201,10,1063IOT28B,1063IOT28B,F,0.01,
BSE,950199,10,1063IOT28A,1063IOT28A,F,0.01,
BSE,950062,1,872CSL2029,872CSL2029,F,0.01,
BSE,949719,1,1015RCL25,1015RCL25,F,0.01,
BSE,949563,1,854REC2028,854REC2028,F,0.01,
BSE,949491,1,104PKHI25A,104PKHI25A,F,0.01,
BSE,949470,1,848IIFC28B,848IIFC28B,F,0.01,
BSE,949451,1,837IIFC33C,837IIFC33C,F,0.01,
BSE,949450,1,846IIFC28B,846IIFC28B,F,0.01,
BSE,949439,1,819IIFC33B,819IIFC33B,F,0.01,
BSE,949395,1,205NLBD25,205NLBD25,F,0.01,
BSE,949342,1,955MML2063,955MML2063,F,0.01,
BSE,949250,1,10SFL28B,10SFL28B,F,0.01,
BSE,949156,1,1130SRSL24,1130SRSL24,F,0.01,
BSE,948802,100,930ILFS38,930ILFS38,F,0.01,
BSE,948103,1,1170SRSL24,1170SRSL24,F,0.01,
BSE,947841,1,875IFCI26,875IFCI26,F,0.01,
BSE,947001,1,1105SFL28,1105SFL28,F,0.01,
BSE,946998,1,11SFL25A,11SFL25A,F,0.01,
BSE,946997,1,11SFL25,11SFL25,F,0.01,
BSE,946831,100,935ILFS35,935ILFS35,F,0.01,
BSE,946764,100,896ILFS25,896ILFS25,F,0.01,
BSE,939831,1,11NHFL34,11NHFL34,F,0.01,
BSE,939829,1,1049NHFL34,1049NHFL34,F,0.01,
BSE,939827,1,NHF081024A,NHF081024A,F,0.01,
BSE,939825,1,1050NHF29,1050NHF29,F,0.01,
BSE,939823,1,1003NHF29,1003NHF29,F,0.01,
BSE,939821,1,NHF081024,NHF081024,F,0.01,
BSE,939819,1,10NHFL27A,10NHFL27A,F,0.01,
BSE,939817,1,958NHFL27A,958NHFL27A,F,0.01,
BSE,939815,1,NHFL081024,NHFL081024,F,0.01,
BSE,939813,1,95NHFL26,95NHFL26,F,0.01,
BSE,939811,1,1050ICFL29,1050ICFL29,F,0.01,
BSE,939809,1,1070ICFL27,1070ICFL27,F,0.01,
BSE,939807,1,1030ICFL27,1030ICFL27,F,0.01,
BSE,939805,1,ICFL250924,ICFL250924,F,0.01,
BSE,939803,1,1050ICFL26,1050ICFL26,F,0.01,
BSE,939801,1,1025SCL34B,1025SCL34B,F,0.01,
BSE,939799,1,980SCL34B,980SCL34B,F,0.01,
BSE,939797,1,1075SCL34C,1075SCL34C,F,0.01,
BSE,939795,1,1075SCL34A,1075SCL34A,F,0.01,
BSE,939793,1,1003SCL31A,1003SCL31A,F,0.01,
BSE,939791,1,1050SCL31A,1050SCL31A,F,0.01,
BSE,939789,1,971SCL29B,971SCL29B,F,0.01,
BSE,939787,1,925SCL29C,925SCL29C,F,0.01,
BSE,939785,1,1015SCL29B,1015SCL29B,F,0.01,
BSE,939783,1,SCL25924D,SCL25924D,F,0.01,
BSE,939781,1,SCL25924C,SCL25924C,F,0.01,
BSE,939779,1,948SCL27D,948SCL27D,F,0.01,
BSE,939777,1,902SCL27C,902SCL27C,F,0.01,
BSE,939775,1,990SCL27B,990SCL27B,F,0.01,
BSE,939773,1,940SCL27A,940SCL27A,F,0.01,
BSE,939771,1,SCL25924A,SCL25924A,F,0.01,
BSE,939769,1,SCL25924,SCL25924,F,0.01,
BSE,939767,1,925SCL26F,925SCL26F,F,0.01,
BSE,939765,1,965SCL26F,965SCL26F,F,0.01,
BSE,939763,1,925SCL26E,925SCL26E,F,0.01,
BSE,939761,1,MFCL16924C,MFCL16924C,F,0.01,
BSE,939759,1,MFCL16924B,MFCL16924B,F,0.01,
BSE,939757,1,MFCL16924A,MFCL16924A,F,0.01,
BSE,939755,1,MFCL16924,MFCL16924,F,0.01,
BSE,939753,1,MFCL160924,MFCL160924,F,0.01,
BSE,939751,1,1010MFCL30,1010MFCL30,F,0.01,
BSE,939749,1,990MFCL29,990MFCL29,F,0.01,
BSE,939747,1,965MFCL27,965MFCL27,F,0.01,
BSE,939745,1,940MFCL26,940MFCL26,F,0.01,
BSE,939743,1,965MFCL30,965MFCL30,F,0.01,
BSE,939741,1,945MFCL29,945MFCL29,F,0.01,
BSE,939739,1,925MFCL27,925MFCL27,F,0.01,
BSE,939737,1,9MFCL26,9MFCL26,F,0.01,
BSE,939735,1,AEL120924B,AEL120924B,F,0.01,
BSE,939733,1,99AEL29,99AEL29,F,0.01,
BSE,939731,1,956AEL29,956AEL29,F,0.01,
BSE,939729,1,AEL120924A,AEL120924A,F,0.01,
BSE,939727,1,965AEL27,965AEL27,F,0.01,
BSE,939725,1,932AEL27,932AEL27,F,0.01,
BSE,939723,1,AEL120924,AEL120924,F,0.01,
BSE,939721,1,925AEL26,925AEL26,F,0.01,
BSE,939719,1,MML11924C,MML11924C,F,0.01,
BSE,939717,1,MML11924B,MML11924B,F,0.01,
BSE,939715,1,1150MML29,1150MML29,F,0.01,
BSE,939713,1,MML11924A,MML11924A,F,0.01,
BSE,939711,1,1125MML27,1125MML27,F,0.01,
BSE,939709,1,MML110924,MML110924,F,0.01,
BSE,939707,1,1080MML26,1080MML26,F,0.01,
BSE,939705,1,MML11924,MML11924,F,0.01,
BSE,939703,1,1070MML25,1070MML25,F,0.01,
BSE,939701,1,CCIL14824C,CCIL14824C,F,0.01,
BSE,939699,1,CCIL14824B,CCIL14824B,F,0.01,
BSE,939697,1,CCIL14824A,CCIL14824A,F,0.01,
BSE,939695,1,CCIL14824,CCIL14824,F,0.01,
BSE,939693,1,12CCI29,12CCI29,F,0.01,
BSE,939691,1,1125CCI27,1125CCI27,F,0.01,
BSE,939689,1,11CCI26,11CCI26,F,0.01,
BSE,939687,1,1075CCI26,1075CCI26,F,0.01,
BSE,939685,1,950CCIL25,950CCIL25,F,0.01,
BSE,939683,1,KAF080824,KAF080824,F,0.01,
BSE,939681,1,11KAFL29,11KAFL29,F,0.01,
BSE,939679,1,1075KAFL29,1075KAFL29,F,0.01,
BSE,939677,1,1050KAFL27,1050KAFL27,F,0.01,
BSE,939675,1,1025KAFL27,1025KAFL27,F,0.01,
BSE,939673,1,10KAFL26B,10KAFL26B,F,0.01,
BSE,939671,1,10KAFL26A,10KAFL26A,F,0.01,
BSE,939669,1,985KAFL26,985KAFL26,F,0.01,
BSE,939667,1,KAFL080824,KAFL080824,F,0.01,
BSE,939665,1,95KAFL25,95KAFL25,F,0.01,
BSE,939663,1,KFL070824D,KFL070824D,F,0.01,
BSE,939661,1,KFL070824C,KFL070824C,F,0.01,
BSE,939659,1,1025KFL29,1025KFL29,F,0.01,
BSE,939657,1,104SMCGS29,104SMCGS29,F,0.01,
BSE,939655,1,994SMCGS29,994SMCGS29,F,0.01,
BSE,939653,1,KFL070824B,KFL070824B,F,0.01,
BSE,939651,1,0SMCGSL27,0SMCGSL27,F,0.01,
BSE,939649,1,10KFL27A,10KFL27A,F,0.01,
BSE,939647,1,102SMCGS27,102SMCGS27,F,0.01,
BSE,939645,1,KFL070824A,KFL070824A,F,0.01,
BSE,939643,1,0SMCGSL26,0SMCGSL26,F,0.01,
BSE,939641,1,925KFL26A,925KFL26A,F,0.01,
BSE,939639,1,10SMCGSL26,10SMCGSL26,F,0.01,
BSE,939637,1,KFL070824,KFL070824,F,0.01,
BSE,939635,1,11EFSL34A,11EFSL34A,F,0.01,
BSE,939633,1,11EFSL34,11EFSL34,F,0.01,
BSE,939631,1,1049EFSL34,1049EFSL34,F,0.01,
BSE,939629,1,105EFSL29,105EFSL29,F,0.01,
BSE,939627,1,EFSL26724A,EFSL26724A,F,0.01,
BSE,939625,1,1050EFSL29,1050EFSL29,F,0.01,
BSE,939623,1,1004EFSL29,1004EFSL29,F,0.01,
BSE,939621,1,EFSL260724,EFSL260724,F,0.01,
BSE,939619,1,10EFSL27,10EFSL27,F,0.01,
BSE,939617,1,957EFSL27,957EFSL27,F,0.01,
BSE,939615,1,EFSL26724,EFSL26724,F,0.01,
BSE,939613,1,950EFSL26,950EFSL26,F,0.01,
BSE,939611,1,0SFL31,0SFL31,F,0.01,
BSE,939609,1,0SFL29A,0SFL29A,F,0.01,
BSE,939607,1,1025SF29,1025SF29,F,0.01,
BSE,939605,1,0SFL27A,0SFL27A,F,0.01,
BSE,939603,1,925SFL27A,925SFL27A,F,0.01,
BSE,939601,1,0SFL26,0SFL26,F,0.01,
BSE,939599,1,9SFL26A,9SFL26A,F,0.01,
BSE,939597,1,1075NHFL34,1075NHFL34,F,0.01,
BSE,939595,1,1026NHFL34,1026NHFL34,F,0.01,
BSE,939593,1,0NHFL29,0NHFL29,F,0.01,
BSE,939591,1,1050NHFL29,1050NHFL29,F,0.01,
BSE,939589,1,1003NHFL29,1003NHFL29,F,0.01,
BSE,939587,1,0NHFL27,0NHFL27,F,0.01,
BSE,939585,1,10NHFL27,10NHFL27,F,0.01,
BSE,939583,1,958NHFL27,958NHFL27,F,0.01,
BSE,939581,1,0NHFL26,0NHFL26,F,0.01,
BSE,939579,1,950NHFL26,950NHFL26,F,0.01,
BSE,939577,1,1050IIFL29,1050IIFL29,F,0.01,
BSE,939575,1,1003IIFL29,1003IIFL29,F,0.01,
BSE,939573,1,10IIFLSF27,10IIFLSF27,F,0.01,
BSE,939571,1,957IIFLS27,957IIFLS27,F,0.01,
BSE,939569,1,960IIFLS26,960IIFLS26,F,0.01,
BSE,939567,1,920IIFLS26,920IIFLS26,F,0.01,
BSE,939565,1,985ONE34,985ONE34,F,0.01,
BSE,939563,1,944ONE34,944ONE34,F,0.01,
BSE,939561,1,96ONE29,96ONE29,F,0.01,
BSE,939559,1,921ONE29,921ONE29,F,0.01,
BSE,939557,1,955ONE27,955ONE27,F,0.01,
BSE,939555,1,916ONE27,916ONE27,F,0.01,
BSE,939553,1,935ONE26,935ONE26,F,0.01,
BSE,939551,1,898ONE26,898ONE26,F,0.01,
BSE,939549,1,916ONE25,916ONE25,F,0.01,
BSE,939547,1,886ONE25,886ONE25,F,0.01,
BSE,939545,1,1025SCL34A,1025SCL34A,F,0.01,
BSE,939543,1,98SCL34,98SCL34,F,0.01,
BSE,939541,1,1075SCL34,1075SCL34,F,0.01,
BSE,939539,1,1003SCL31,1003SCL31,F,0.01,
BSE,939537,1,1050SCL31,1050SCL31,F,0.01,
BSE,939535,1,10SCL31A,10SCL31A,F,0.01,
BSE,939533,1,971SCL29A,971SCL29A,F,0.01,
BSE,939531,1,925SCL29A,925SCL29A,F,0.01,
BSE,939529,1,1015SCL29,1015SCL29,F,0.01,
BSE,939527,1,SCL310524A,SCL310524A,F,0.01,
BSE,939525,1,948SCL27A,948SCL27A,F,0.01,
BSE,939523,1,902SCL27A,902SCL27A,F,0.01,
BSE,939521,1,99SCL27,99SCL27,F,0.01,
BSE,939519,1,94SCL27,94SCL27,F,0.01,
BSE,939517,1,SCL310524,SCL310524,F,0.01,
BSE,939515,1,SCFL310524,SCFL310524,F,0.01,
BSE,939513,1,925SCL26D,925SCL26D,F,0.01,
BSE,939511,1,888SCL26A,888SCL26A,F,0.01,
BSE,939509,1,965SCL26A,965SCL26A,F,0.01,
BSE,939507,1,925SCL26C,925SCL26C,F,0.01,
BSE,939505,1,0MML29A,0MML29A,F,0.01,
BSE,939503,1,0MML29,0MML29,F,0.01,
BSE,939501,1,1080MML29,1080MML29,F,0.01,
BSE,939499,1,0MML27,0MML27,F,0.01,
BSE,939497,1,1075MML27,1075MML27,F,0.01,
BSE,939495,1,0MML27524,0MML27524,F,0.01,
BSE,939493,1,1060MML26,1060MML26,F,0.01,
BSE,939491,1,MML27524A,MML27524A,F,0.01,
BSE,939489,1,105MML25,105MML25,F,0.01,
BSE,939487,1,MML27524,MML27524,F,0.01,
BSE,939485,1,1050MML25,1050MML25,F,0.01,
BSE,939483,1,97MOFSL34,97MOFSL34,F,0.01,
BSE,939481,1,93MOFSL34,93MOFSL34,F,0.01,
BSE,939479,1,935MOFSL29,935MOFSL29,F,0.01,
BSE,939477,1,897MOFSL29,897MOFSL29,F,0.01,
BSE,939475,1,0MOFSL27,0MOFSL27,F,0.01,
BSE,939473,1,91MOFSL27,91MOFSL27,F,0.01,
BSE,939471,1,0MOFSL26,0MOFSL26,F,0.01,
BSE,939469,1,885MOFSL26,885MOFSL26,F,0.01,
BSE,939467,1,MFCL30424D,MFCL30424D,F,0.01,
BSE,939465,1,MFCL30424C,MFCL30424C,F,0.01,
BSE,939463,1,MFCL30424B,MFCL30424B,F,0.01,
BSE,939461,1,MFCL30424A,MFCL30424A,F,0.01,
BSE,939459,1,MFCL30424,MFCL30424,F,0.01,
BSE,939457,1,10MFCL30,10MFCL30,F,0.01,
BSE,939455,1,975MFCL29,975MFCL29,F,0.01,
BSE,939453,1,950MFCL27,950MFCL27,F,0.01,
BSE,939451,1,925MFCL26,925MFCL26,F,0.01,
BSE,939449,1,955MFCL30,955MFCL30,F,0.01,
BSE,939447,1,935MFCL29,935MFCL29,F,0.01,
BSE,939445,1,915MFCL27,915MFCL27,F,0.01,
BSE,939443,1,890MFCL26,890MFCL26,F,0.01,
BSE,939441,1,1045EFS34A,1045EFS34A,F,0.01,
BSE,939439,1,1045EFS34,1045EFS34,F,0.01,
BSE,939437,1,10EFSL34A,10EFSL34A,F,0.01,
BSE,939435,1,1010EFS29A,1010EFS29A,F,0.01,
BSE,939433,1,0KFL31,0KFL31,F,0.01,
BSE,939431,1,0KFL28,0KFL28,F,0.01,
BSE,939429,1,EFS290424A,EFS290424A,F,0.01,
BSE,939427,1,10KFL28A,10KFL28A,F,0.01,
BSE,939425,1,1010EFS29,1010EFS29,F,0.01,
BSE,939423,1,967EFSL29A,967EFSL29A,F,0.01,
BSE,939421,1,0KFL27,0KFL27,F,0.01,
BSE,939419,1,950KFL27,950KFL27,F,0.01,
BSE,939417,1,0KFL26,0KFL26,F,0.01,
BSE,939415,1,875KFL26A,875KFL26A,F,0.01,
BSE,939413,1,0KFL25,0KFL25,F,0.01,
BSE,939411,1,EFS290424,EFS290424,F,0.01,
BSE,939409,1,96EFSL27,96EFSL27,F,0.01,
BSE,939407,1,920EFSL27A,920EFSL27A,F,0.01,
BSE,939405,1,EFSL290424,EFSL290424,F,0.01,
BSE,939403,1,9EFSL26,9EFSL26,F,0.01,
BSE,939401,1,IFL19424A,IFL19424A,F,0.01,
BSE,939399,1,1225IFL27,1225IFL27,F,0.01,
BSE,939397,1,1175IFL26,1175IFL26,F,0.01,
BSE,939395,1,IFL1942024,IFL1942024,F,0.01,
BSE,939393,1,IFL19424,IFL19424,F,0.01,
BSE,939391,1,IFL190424,IFL190424,F,0.01,
BSE,939389,1,1250IFL29,1250IFL29,F,0.01,
BSE,939387,1,12IFL27,12IFL27,F,0.01,
BSE,939385,1,1150IFL26,1150IFL26,F,0.01,
BSE,939383,1,11IFL25,11IFL25,F,0.01,
BSE,939381,1,1025SCL34,1025SCL34,F,0.01,
BSE,939379,1,980SCL34,980SCL34,F,0.01,
BSE,939377,1,1075SCFL34,1075SCFL34,F,0.01,
BSE,939375,1,1025SCFL34,1025SCFL34,F,0.01,
BSE,939373,1,1003SCFL31,1003SCFL31,F,0.01,
BSE,939371,1,957SCL31,957SCL31,F,0.01,
BSE,939369,1,1050SCFL31,1050SCFL31,F,0.01,
