Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,Isin,TickSize,
BSE,957050,1,925ECL27A,925ECL27A,F,INE804I08841,0.01,
BSE,957039,1,780YES27A,780YES27A,F,INE528G08386,0.01,
BSE,956955,1,891FEL24,891FEL24,F,INE623B07602,0.01,
BSE,956948,1,780YES27,780YES27,F,INE528G08378,0.01,
BSE,956939,1,748NABAR32,748NABAR32,F,INE261F08923,0.01,
BSE,956936,1,796PCHFL27,796PCHFL27,F,INE641O07144,0.01,
BSE,956930,10000,13WHREPL37,13WHREPL37,F,INE290W08018,0.01,
BSE,956929,1000,785ILFS27,785ILFS27,F,INE871D07QO4,0.01,
BSE,956927,1,808AFL27,808AFL27,F,INE891K08059,0.01,
BSE,956923,10,EARCNIF24A,EARCNIF24A,F,INE015L07550,0.01,
BSE,956922,1,727NABAR32,727NABAR32,F,INE261F08915,0.01,
BSE,956919,1,92HLFL24,92HLFL24,F,INE146O08118,0.01,
BSE,956909,1,850ECL27,850ECL27,F,INE804I072X3,0.01,
BSE,956905,1,735NHPC27,735NHPC27,F,INE848E07AM8,0.01,
BSE,956904,1,735NHPC26,735NHPC26,F,INE848E07AL0,0.01,
BSE,956903,1,735NHPC25,735NHPC25,F,INE848E07AK2,0.01,
BSE,956902,1,735NHPC24,735NHPC24,F,INE848E07AJ4,0.01,
BSE,956893,1,94HLFL24,94HLFL24,F,INE146O08100,0.01,
BSE,956892,10,EARCNIF24,EARCNIF24,F,INE015L07543,0.01,
BSE,956889,1000,770ILFSL27,770ILFSL27,F,INE871D07QN6,0.01,
BSE,956883,1,803IHFL27,803IHFL27,F,INE148I07HX6,0.01,
BSE,956882,10,835IHFL27,835IHFL27,F,INE148I08298,0.01,
BSE,956881,10,835IHFL24,835IHFL24,F,INE148I08280,0.01,
BSE,956874,1,860LTMT30,860LTMT30,F,INE557L07031,0.01,
BSE,956863,1,925ECL27,925ECL27,F,INE804I08833,0.01,
BSE,956850,1000,780ILFS24,780ILFS24,F,INE121H07BY6,0.01,
BSE,956844,1,733IRFC27,733IRFC27,F,INE053F07AC3,0.01,
BSE,956836,1,2EARC27E,2EARC27E,F,INE015L07519,0.01,
BSE,956835,1,2EARC27D,2EARC27D,F,INE015L07527,0.01,
BSE,956821,1,738NHAI32,738NHAI32,F,INE906B07FW8,0.01,
BSE,956820,1,852RCFL24B,852RCFL24B,F,INE126D07057,0.01,
BSE,956812,10,9AKCF24,9AKCF24,F,INE197P07144,0.01,
BSE,956808,1,12STIPL27,12STIPL27,F,INE122Y08019,0.01,
BSE,956802,1,925ERFL27,925ERFL27,F,INE528S08035,0.01,
BSE,956799,1,73PFCL27,73PFCL27,F,INE134E08JE9,0.01,
BSE,956797,1,720PGCIL27,720PGCIL27,F,INE752E07OG5,0.01,
BSE,956787,1,11PFLPER,11PFLPER,F,INE511C08AJ0,0.01,
BSE,956775,1000,770ILFS27,770ILFS27,F,INE871D07QF2,0.01,
BSE,956774,1000,770ILFS24B,770ILFS24B,F,INE871D07QE5,0.01,
BSE,956772,1000,770ILFS24,770ILFS24,F,INE871D07QB1,0.01,
BSE,956760,1,730PGCIL27,730PGCIL27,F,INE752E07OF7,0.01,
BSE,956752,1,82HCFSL27,82HCFSL27,F,INE539K08153,0.01,
BSE,956732,1,795IIL24,795IIL24,F,INE537P07364,0.01,
BSE,956718,1,747ICICI27,747ICICI27,F,INE090A08TY8,0.01,
BSE,956717,1,742ICICI24,742ICICI24,F,INE090A08TX0,0.01,
BSE,956714,1,78LTF29,78LTF29,F,INE691I08511,0.01,
BSE,956710,1,99ERCL27A,99ERCL27A,F,INE657N07613,0.01,
BSE,956707,1,714NHAI47,714NHAI47,F,INE906B07FV0,0.01,
BSE,956700,1,99ERCL27,99ERCL27,F,INE657N07621,0.01,
BSE,956692,10,AHREPZC27,AHREPZC27,F,INE728X11019,0.01,
BSE,956683,1,756HBL27,756HBL27,F,INE040A08385,0.01,
BSE,956670,1,8RPL35,8RPL35,F,INE614G07089,0.01,
BSE,956666,1,950AFSL27,950AFSL27,F,INE087P08020,0.01,
BSE,956655,10,88EFCL27,88EFCL27,F,INE241O07EE4,0.01,
BSE,956636,1000,8ILFSL24,8ILFSL24,F,INE121H07BV2,0.01,
BSE,956634,1,759LTF24,759LTF24,F,INE691I07DZ9,0.01,
BSE,956631,1,727IRFC27,727IRFC27,F,INE053F07AB5,0.01,
BSE,956620,10,965ECL27,965ECL27,F,INE804I08759,0.01,
BSE,956618,10,960ECL25A,960ECL25A,F,INE804I08767,0.01,
BSE,956617,1,815BFL27,815BFL27,F,INE296A08847,0.01,
BSE,956607,1,766ABL27,766ABL27,F,INE238A08435,0.01,
BSE,956597,1,850MRHF27B,850MRHF27B,F,INE950O08147,0.01,
BSE,956594,1,ATCPLZC27,ATCPLZC27,F,INE780X08016,0.01,
BSE,956588,1,807LTFA,807LTFA,F,INE235P07795,0.01,
BSE,956585,1,807LTF24A,807LTF24A,F,INE235P07779,0.01,
BSE,956582,1000,809ILFSL24,809ILFSL24,F,INE871D07PZ2,0.01,
BSE,956577,1,724NHAI47,724NHAI47,F,INE906B07FU2,0.01,
BSE,956563,1,802IIL24,802IIL24,F,INE537P07349,0.01,
BSE,956552,1,810BFL32,810BFL32,F,INE296A08938,0.01,
BSE,956540,1,808LTF24A,808LTF24A,F,INE235P07753,0.01,
BSE,956536,1,752NHPC27,752NHPC27,F,INE848E07AC9,0.01,
BSE,956535,1,752NHPC26,752NHPC26,F,INE848E07AB1,0.01,
BSE,956533,1,752NHPC25,752NHPC25,F,INE848E07AA3,0.01,
BSE,956532,1,752NHPC24,752NHPC24,F,INE848E07997,0.01,
BSE,956530,1,744PFCL27,744PFCL27,F,INE134E08JC3,0.01,
BSE,956528,1,749IRFC27,749IRFC27,F,INE053F07AA7,0.01,
BSE,956508,1,805BFL24,805BFL24,F,INE296A07PY1,0.01,
BSE,956470,1,850MRHF27A,850MRHF27A,F,INE950O08139,0.01,
BSE,956427,1,82LTF32,82LTF32,F,INE235P07738,0.01,
BSE,956426,1,807LTF24,807LTF24,F,INE235P07720,0.01,
BSE,956338,1,1010PFL27,1010PFL27,F,INE511C08AI2,0.01,
BSE,956337,1,850MRHFL27,850MRHFL27,F,INE950O08121,0.01,
BSE,956327,1,840MRHFL24,840MRHFL24,F,INE950O08113,0.01,
BSE,956325,1,80LTF24A,80LTF24A,F,INE235P07704,0.01,
BSE,956322,1,1025ECL99A,1025ECL99A,F,INE804I08742,0.01,
BSE,956321,1,1025ECL99,1025ECL99,F,INE804I08734,0.01,
BSE,956318,1,85AFL27,85AFL27,F,INE891K08042,0.01,
BSE,956315,1000,809ILFS24,809ILFS24,F,INE871D07PW9,0.01,
BSE,956311,1,928FEL24B,928FEL24B,F,INE623B07586,0.01,
BSE,956276,10,975ECL27,975ECL27,F,INE804I08726,0.01,
BSE,956269,1,928FEL24A,928FEL24A,F,INE623B07560,0.01,
BSE,956260,1,825ISEC27,825ISEC27,F,INE849D08TW5,0.01,
BSE,956243,1,928FEL24,928FEL24,F,INE623B07545,0.01,
BSE,956235,1,2EARC27C,2EARC27C,F,INE015L07493,0.01,
BSE,956233,1,2EARC27B,2EARC27B,F,INE015L07501,0.01,
BSE,956208,1,150HDFC27A,150HDFC27A,F,INE040A08625,0.01,
BSE,956193,1,905RCL27,905RCL27,F,INE013A077M0,0.01,
BSE,956189,1000,823ILFSL27,823ILFSL27,F,INE121H07BU4,0.01,
BSE,956177,1,150HDFCB27,150HDFCB27,F,INE040A08492,0.01,
BSE,956150,1,848UPPCL27,848UPPCL27,F,INE540P07178,0.01,
BSE,956149,1,848UPPCL26,848UPPCL26,F,INE540P07160,0.01,
BSE,956148,1,848UPPCL25,848UPPCL25,F,INE540P07152,0.01,
BSE,956143,1,805IREDA27,805IREDA27,F,INE202E07252,0.01,
BSE,956141,1,754NABAR32,754NABAR32,F,INE261F08824,0.01,
BSE,956136,1,812IREDA27,812IREDA27,F,INE202E07245,0.01,
BSE,956100,1,2EARC7A,2EARC7A,F,INE015L07477,0.01,
BSE,956092,1,835NICL27,835NICL27,F,INE168X08014,0.01,
BSE,956078,1,95KTL40,95KTL40,F,INE945S07330,0.01,
BSE,956077,1,95KTL39,95KTL39,F,INE945S07322,0.01,
BSE,956076,1,95KTL38,95KTL38,F,INE945S07231,0.01,
BSE,956075,1,95KTL37,95KTL37,F,INE945S07223,0.01,
BSE,956074,1,95KTL36,95KTL36,F,INE945S07215,0.01,
BSE,956073,1,95KTL35,95KTL35,F,INE945S07207,0.01,
BSE,956072,1,95KTL34,95KTL34,F,INE945S07199,0.01,
BSE,956071,1,95KTL33,95KTL33,F,INE945S07181,0.01,
BSE,956070,1,914KTL32,914KTL32,F,INE945S07173,0.01,
BSE,956069,1,914KTL31,914KTL31,F,INE945S07165,0.01,
BSE,956068,1,914KTL30,914KTL30,F,INE945S07157,0.01,
BSE,956067,1,914KTL29,914KTL29,F,INE945S07140,0.01,
BSE,956066,1,914KTL28,914KTL28,F,INE945S07132,0.01,
BSE,956065,1,88KTL27,88KTL27,F,INE945S07124,0.01,
BSE,956064,1,88KTL26,88KTL26,F,INE945S07116,0.01,
BSE,956063,1,88KTL25,88KTL25,F,INE945S07108,0.01,
BSE,956048,1,85500KMI27,85500KMI27,F,INE975F08CT5,0.01,
BSE,956046,1,830MRHFL27,830MRHFL27,F,INE950O07123,0.01,
BSE,956041,1,2EARC27,2EARC27,F,INE015L07469,0.01,
BSE,955999,1,783IRFC27,783IRFC27,F,INE053F07983,0.01,
BSE,955992,1,1108HDFC27,1108HDFC27,F,INE040A08567,0.01,
BSE,955986,1,775PFCL27,775PFCL27,F,INE134E08IX1,0.01,
BSE,955958,1,960FEL25A,960FEL25A,F,INE623B07842,0.01,
BSE,955942,1,771NABAR32,771NABAR32,F,INE261F08782,0.01,
BSE,955912,1,804NABAR32,804NABAR32,F,INE261F08774,0.01,
BSE,955902,1,795REC27,795REC27,F,INE020B08AH8,0.01,
BSE,955882,1,789PGCIL27,789PGCIL27,F,INE752E07OE0,0.01,
BSE,955858,1,785IREDA27,785IREDA27,F,INE202E08037,0.01,
BSE,955852,1,790IWAI27,790IWAI27,F,INE896W08012,0.01,
BSE,955845,1,822APSEZ27,822APSEZ27,F,INE742F07429,0.01,
BSE,955840,1,115PFLPERP,115PFLPERP,F,INE511C08AH4,0.01,
BSE,955817,1,1025PFL27,1025PFL27,F,INE511C08AG6,0.01,
BSE,955815,1,9ECL27,9ECL27,F,INE804I078Q4,0.01,
BSE,955805,1,76IREDA27,76IREDA27,F,INE202E08029,0.01,
BSE,955784,1,76PFCL27,76PFCL27,F,INE134E08IT9,0.01,
BSE,955782,1000,85ILFSFS27,85ILFSFS27,F,INE121H07BT6,0.01,
BSE,955772,1,897UPPCL27,897UPPCL27,F,INE540P07103,0.01,
BSE,955771,1,897UPPCL26,897UPPCL26,F,INE540P07095,0.01,
BSE,955770,1,897UPPCL25,897UPPCL25,F,INE540P07087,0.01,
BSE,955697,1,722IREDA27,722IREDA27,F,INE202E08011,0.01,
BSE,955693,1,115PFLPER,115PFLPER,F,INE511C08AF8,0.01,
BSE,955641,1,805LTF27A,805LTF27A,F,INE691I08495,0.01,
BSE,955625,1,1040PFL27,1040PFL27,F,INE511C08AE1,0.01,
BSE,955610,1,718PFCL27,718PFCL27,F,INE134E08IR3,0.01,
BSE,955603,1,734NABAR32,734NABAR32,F,INE261F08733,0.01,
BSE,955600,1,722NHAI47,722NHAI47,F,INE906B07FF3,0.01,
BSE,955590,10,EFCLNIFT27,EFCLNIFT27,F,INE241O08042,0.01,
BSE,955588,1,716NABAR32,716NABAR32,F,INE261F08725,0.01,
BSE,955584,1,71PFCL27,71PFCL27,F,INE134E08IP7,0.01,
BSE,955561,1,723PFCL27,723PFCL27,F,INE134E08IO0,0.01,
BSE,955542,1,104PFL27,104PFL27,F,INE511C08AD3,0.01,
BSE,955522,1,810IIL26,810IIL26,F,INE537P07273,0.01,
BSE,955513,1,805LTF27,805LTF27,F,INE691I08487,0.01,
BSE,955512,1,85SFL26,85SFL26,F,INE721A08CX6,0.01,
BSE,955498,1,73NABARD31,73NABARD31,F,INE261F08717,0.01,
BSE,955488,1,748NABAR31,748NABAR31,F,INE261F08709,0.01,
BSE,955484,1,754REC26,754REC26,F,INE020B08AC9,0.01,
BSE,955483,1,97TGDCL26,97TGDCL26,F,INE340M08160,0.01,
BSE,955462,1,835KMIL26,835KMIL26,F,INE975F08CS7,0.01,
BSE,955445,1,805HDBFS26,805HDBFS26,F,INE756I08116,0.01,
BSE,955443,1,736PGCIL26,736PGCIL26,F,INE752E07OC4,0.01,
BSE,955442,1,755PGCIL31,755PGCIL31,F,INE752E07OB6,0.01,
BSE,955431,1,737NTPC31,737NTPC31,F,INE733E07KI9,0.01,
BSE,955398,1,104PFL26,104PFL26,F,INE511C08985,0.01,
BSE,955389,1,824IIL26A,824IIL26A,F,INE537P07257,0.01,
BSE,955359,1000,868ILFSL26,868ILFSL26,F,INE121H08131,0.01,
BSE,955333,1,850SFL24,850SFL24,F,INE721A08CV0,0.01,
BSE,955331,1,850SFL26,850SFL26,F,INE721A08CW8,0.01,
BSE,955329,1,805BFL26A,805BFL26A,F,INE296A08821,0.01,
BSE,955319,1,10SIDC26,10SIDC26,F,INE472C07024,0.01,
BSE,955311,1,824APSEZ26,824APSEZ26,F,INE742F07411,0.01,
BSE,955310,1,84MRHFL26,84MRHFL26,F,INE950O08105,0.01,
BSE,955294,1,790SPTL26,790SPTL26,F,INE941D07166,0.01,
BSE,955282,1,784ABL26,784ABL26,F,INE238A08419,0.01,
BSE,955257,1,795LTF26,795LTF26,F,INE691I07DW6,0.01,
BSE,955256,1,9AHFL26,9AHFL26,F,INE538L07379,0.01,
BSE,955251,1,772HDFCB26,772HDFCB26,F,INE040A08450,0.01,
BSE,955248,1,815LTF26,815LTF26,F,INE235P07571,0.01,
BSE,955229,1,752REC26,752REC26,F,INE020B08AA3,0.01,
BSE,955208,1,885RCL26A,885RCL26A,F,INE013A074H7,0.01,
BSE,955207,1,885RCL26,885RCL26,F,INE013A073H9,0.01,
BSE,955183,1,749NTPC31,749NTPC31,F,INE733E07KG3,0.01,
BSE,955174,1,795SPTL26,795SPTL26,F,INE941D07158,0.01,
BSE,955156,1,995ERFL26,995ERFL26,F,INE528S08027,0.01,
BSE,955147,1,975AHFL26A,975AHFL26A,F,INE538L08096,0.01,
BSE,955145,1,720NABAR31,720NABAR31,F,INE261F08691,0.01,
BSE,955126,1,738NABAR31,738NABAR31,F,INE261F08683,0.01,
BSE,955113,1,830LTF26,830LTF26,F,INE235P07555,0.01,
BSE,955094,1,975AHF26A,975AHF26A,F,INE538L08088,0.01,
BSE,955092,1,10AHFL26A,10AHFL26A,F,INE538L08070,0.01,
BSE,955091,1,975AHFL26,975AHFL26,F,INE538L08062,0.01,
BSE,955089,1,759THDC26,759THDC26,F,INE812V07013,0.01,
BSE,955087,1,8300LTH26,8300LTH26,F,INE235P07548,0.01,
BSE,955054,1,843LTF31,843LTF31,F,INE235P07514,0.01,
BSE,955052,1,843LTF26,843LTF26,F,INE235P07506,0.01,
BSE,955032,1000,850ILFSL26,850ILFSL26,F,INE121H07BS8,0.01,
BSE,955031,1,806BFL29,806BFL29,F,INE296A08870,0.01,
BSE,955027,1000,869ILFSL26,869ILFSL26,F,INE121H08099,0.01,
BSE,955000,1,845BFL26,845BFL26,F,INE296A08805,0.01,
BSE,954991,10,PREPLZC28,PREPLZC28,F,INE787V11019,0.01,
BSE,954989,1,755PFCL26A,755PFCL26A,F,INE134E08IL6,0.01,
BSE,954984,1,84300LTF,84300LTF,F,INE235P07498,0.01,
BSE,954979,1,815TSL26,815TSL26,F,INE081A08215,0.01,
BSE,954977,1,757MML26,757MML26,F,INE101A08088,0.01,
BSE,954975,1,8YES26,8YES26,F,INE528G08345,0.01,
BSE,954935,1,805BFL26,805BFL26,F,INE296A07MO9,0.01,
BSE,954934,1,10AHFL26,10AHFL26,F,INE538L08054,0.01,
BSE,954925,1,925BCL26A,925BCL26A,F,INE340A07092,0.01,
BSE,954922,1,756PFCL26,756PFCL26,F,INE134E08IK8,0.01,
BSE,954921,1,795HDFC26,795HDFC26,F,INE040A08369,0.01,
BSE,954875,1,747NTPC26,747NTPC26,F,INE733E07KF5,0.01,
BSE,954872,1,121PFLPER,121PFLPER,F,INE511C08977,0.01,
BSE,954855,1,9RCL26A,9RCL26A,F,INE013A070E2,0.01,
BSE,954853,1,9RCL26,9RCL26,F,INE013A079D5,0.01,
BSE,954850,1000,851ILFS26,851ILFS26,F,INE121H07BQ2,0.01,
BSE,954841,1,824IIL26,824IIL26,F,INE537P07240,0.01,
BSE,954815,1,855LTF31,855LTF31,F,INE691I08479,0.01,
BSE,954799,1,14APHPL25A,14APHPL25A,F,INE601V08034,0.01,
BSE,954798,1,14APHPL25,14APHPL25,F,INE601V08042,0.01,
BSE,954797,1,925ICICI24,925ICICI24,F,INE090A08TO9,0.01,
BSE,954796,1,840ICICI26,840ICICI26,F,INE090A08TT8,0.01,
BSE,954795,1,845ICICI25,845ICICI25,F,INE090A08TS0,0.01,
BSE,954781,1,768NHAI41,768NHAI41,F,INE906B07FD8,0.01,
BSE,954744,1,925BCL26,925BCL26,F,INE340A07084,0.01,
BSE,954741,1,758NTPC26,758NTPC26,F,INE733E07KE8,0.01,
BSE,954738,1000,875ILFSF26,875ILFSF26,F,INE121H07BP4,0.01,
BSE,954734,1,875BFL26B,875BFL26B,F,INE296A08797,0.01,
BSE,954731,1,797PGCIL31,797PGCIL31,F,INE752E07OA8,0.01,
BSE,954730,1,797PGCIL26,797PGCIL26,F,INE752E07NZ7,0.01,
BSE,954728,1,813PGCIL25,813PGCIL25,F,INE752E07NR4,0.01,
BSE,954726,1,813PGCIL31,813PGCIL31,F,INE752E07NX2,0.01,
BSE,954725,1,813PGCIL30,813PGCIL30,F,INE752E07NW4,0.01,
BSE,954724,1,813PGCIL29,813PGCIL29,F,INE752E07NV6,0.01,
BSE,954723,1,813PGCIL28,813PGCIL28,F,INE752E07NU8,0.01,
BSE,954722,1,813PGCIL27,813PGCIL27,F,INE752E07NT0,0.01,
BSE,954721,1,813PGCIL26,813PGCIL26,F,INE752E07NS2,0.01,
BSE,954712,1,910RGICL26,910RGICL26,F,INE124D08019,0.01,
BSE,954711,10,10BUDPL27B,10BUDPL27B,F,INE325U08263,0.01,
BSE,954709,1,10BUDPL27A,10BUDPL27A,F,INE325U08255,0.01,
BSE,954708,10,10BUDPL27,10BUDPL27,F,INE325U08248,0.01,
BSE,954707,1,962PTCIF25,962PTCIF25,F,INE560K07128,0.01,
BSE,954704,10,ECLNIFT26A,ECLNIFT26A,F,INE804I073E1,0.01,
BSE,954696,1,790HDFCB26,790HDFCB26,F,INE040A08484,0.01,
BSE,954678,1,863LTF831,863LTF831,F,INE691I08461,0.01,
BSE,954665,1,763PFCL26,763PFCL26,F,INE134E08II2,0.01,
BSE,954648,1,887SFL26,887SFL26,F,INE721A07LD1,0.01,
BSE,954634,1,880AFL26,880AFL26,F,INE891K08034,0.01,
BSE,954622,1,106SFL24,106SFL24,F,INE468M08102,0.01,
BSE,954614,1,990SF25,990SF25,F,INE468M07344,0.01,
BSE,954598,1,990SFL25,990SFL25,F,INE468M07229,0.01,
BSE,954588,1,865LTF31,865LTF31,F,INE691I08453,0.01,
BSE,954576,1000,890ILFSL26,890ILFSL26,F,INE121H07BM1,0.01,
BSE,954549,1,803NHAI41,803NHAI41,F,INE906B07FB2,0.01,
BSE,954534,1,899MRHF26,899MRHF26,F,INE950O08097,0.01,
BSE,954533,1,879HDBFS26,879HDBFS26,F,INE756I08108,0.01,
BSE,954527,10,EARCNIFE26,EARCNIFE26,F,INE015L07428,0.01,
BSE,954508,1,1210PFLC,1210PFLC,F,INE511C08969,0.01,
BSE,954481,10,EARCNIF26E,EARCNIF26E,F,INE015L07386,0.01,
BSE,954464,1,890IBHFL26,890IBHFL26,F,INE148I07FJ9,0.01,
BSE,954461,1,885BFL26A,885BFL26A,F,INE296A08789,0.01,
BSE,954448,1,885BFL26,885BFL26,F,INE296A08771,0.01,
BSE,954442,10,IVEPLZC28,IVEPLZC28,F,INE321V11017,0.01,
BSE,954435,10,EARCNIF26,EARCNIF26,F,INE015L07337,0.01,
BSE,954427,1,878LTF26,878LTF26,F,INE691I08446,0.01,
BSE,954408,1,877LTF26,877LTF26,F,INE235P07464,0.01,
BSE,954394,10,EARCNIF26D,EARCNIF26D,F,INE015L07279,0.01,
BSE,954382,10,EARCNIF26C,EARCNIF26C,F,INE015L07253,0.01,
BSE,954378,10,EARCNIF26B,EARCNIF26B,F,INE015L07261,0.01,
BSE,954375,1,935APSE26A,935APSE26A,F,INE742F07361,0.01,
BSE,954364,10,10EARC26A,10EARC26A,F,INE015L07212,0.01,
BSE,954362,10,10EARC26,10EARC26,F,INE015L07204,0.01,
BSE,954318,1,865BFL26,865BFL26,F,INE296A07LG7,0.01,
BSE,954311,1,9IHFL26A,9IHFL26A,F,INE148I07FG5,0.01,
BSE,954310,10,930IHFL26,930IHFL26,F,INE148I08215,0.01,
BSE,954307,2,1210PFLB,1210PFLB,F,INE511C08951,0.01,
BSE,954299,10,EARCNIFT26,EARCNIFT26,F,INE015L07188,0.01,
BSE,954287,1,857IIL26,857IIL26,F,INE537P07216,0.01,
BSE,954264,1,920BOM26,920BOM26,F,INE457A08035,0.01,
BSE,954232,1,88LTF26A,88LTF26A,F,INE235P07456,0.01,
BSE,954231,1,846HDFC26A,846HDFC26A,F,INE040A08AA3,0.01,
BSE,954226,1,88LTF26,88LTF26,F,INE235P07431,0.01,
BSE,954185,1,846HDFCB26,846HDFCB26,F,INE040A08757,0.01,
BSE,954183,1,1015ECL26,1015ECL26,F,INE804I08692,0.01,
BSE,954176,1,875LTF26A,875LTF26A,F,INE235P07399,0.01,
BSE,954171,2,1210PFLA,1210PFLA,F,INE511C08944,0.01,
BSE,954166,1,12SCNL25,12SCNL25,F,INE836B07659,0.01,
BSE,954142,1,960ECL26C,960ECL26C,F,INE804I07X49,0.01,
BSE,954131,1,9IBHFL26A,9IBHFL26A,F,INE148I07EW5,0.01,
BSE,954113,1,935APSEZ26,935APSEZ26,F,INE742F07353,0.01,
BSE,954076,1,910MRHF26C,910MRHF26C,F,INE950O08089,0.01,
BSE,954058,1,844HDFCB26,844HDFCB26,F,INE040A08617,0.01,
BSE,954056,1,9IBHFL26C,9IBHFL26C,F,INE148I07ES3,0.01,
BSE,954052,1,961ECL26,961ECL26,F,INE804I07V82,0.01,
BSE,954048,1,85ABL26,85ABL26,F,INE238A08393,0.01,
BSE,954041,1,810NTPC31,810NTPC31,F,INE733E07KD0,0.01,
BSE,954040,1,810NTPC26,810NTPC26,F,INE733E07KC2,0.01,
BSE,954029,1,910MRHF26P,910MRHF26P,F,INE950O08071,0.01,
BSE,954028,1,910MRHF26A,910MRHF26A,F,INE950O08063,0.01,
BSE,954005,1,962NIDO26,962NIDO26,F,INE530L07160,0.01,
BSE,954000,1,960ECL26A,960ECL26A,F,INE804I07V09,0.01,
BSE,953988,1,845HDFCB26,845HDFCB26,F,INE040A08542,0.01,
BSE,953986,10,ECLNIFT26,ECLNIFT26,F,INE804I08684,0.01,
BSE,953965,1,9IHFL26,9IHFL26,F,INE148I07EO2,0.01,
BSE,953957,1,835HDFCB26,835HDFCB26,F,INE040A08500,0.01,
BSE,953950,1,867LTF26,867LTF26,F,INE235P07316,0.01,
BSE,953948,1,940AHFL26,940AHFL26,F,INE883F07025,0.01,
BSE,953943,1,851IIL26,851IIL26,F,INE537P07182,0.01,
BSE,953907,1,910MRHF26B,910MRHF26B,F,INE950O08030,0.01,
BSE,953906,1,890MRHFL26,890MRHFL26,F,INE950O08048,0.01,
BSE,953904,1,910MRHFL26,910MRHFL26,F,INE950O08055,0.01,
BSE,953899,1,805NTPC26,805NTPC26,F,INE733E07KA6,0.01,
BSE,953896,1,832HDFCB26,832HDFCB26,F,INE040A08468,0.01,
BSE,953894,1,87ISEC26,87ISEC26,F,INE849D08TV7,0.01,
BSE,953888,1,9IHFL2026,9IHFL2026,F,INE148I07EM6,0.01,
BSE,953885,1,803PFCL26,803PFCL26,F,INE134E08IE1,0.01,
BSE,953877,1,922SFL26,922SFL26,F,INE721A07KD3,0.01,
BSE,953876,1,920SFL26,920SFL26,F,INE721A07KE1,0.01,
BSE,953833,1,9IBHFL26R,9IBHFL26R,F,INE148I07EL8,0.01,
BSE,953806,1000,885ILFSF26,885ILFSF26,F,INE121H07AT8,0.01,
BSE,953792,1000,885ILFS26,885ILFS26,F,INE121H07AR2,0.01,
BSE,953764,1,955AHFL26C,955AHFL26C,F,INE538L07270,0.01,
BSE,953756,1,LTH300316,LTH300316,F,INE691I08438,0.01,
BSE,953755,1,872LTF26,872LTF26,F,INE235P07274,0.01,
BSE,953751,1000,903ILFS26,903ILFS26,F,INE121H08081,0.01,
BSE,953740,1,880BFL26Y,880BFL26Y,F,INE296A07KW6,0.01,
BSE,953739,10,1175CSFB31,1175CSFB31,F,INE646H08020,0.01,
BSE,953726,1,880BFL26,880BFL26,F,INE296A07KU0,0.01,
BSE,953711,1,930SFL26A,930SFL26A,F,INE721A07KB7,0.01,
BSE,953700,1,890BFL26,890BFL26,F,INE296A07KJ3,0.01,
BSE,953688,1,9YES26A,9YES26A,F,INE528G08337,0.01,
BSE,953687,1,1039HPSE26,1039HPSE26,F,INE220H08016,0.01,
BSE,953685,1,930SFL26,930SFL26,F,INE721A07JX3,0.01,
BSE,953682,1,865IIL26A,865IIL26A,F,INE537P07141,0.01,
BSE,953677,1,965ECL26,965ECL26,F,INE804I07O32,0.01,
BSE,953675,1,865IIL26,865IIL26,F,INE537P07166,0.01,
BSE,953674,10,950ECL26,950ECL26,F,INE804I07O24,0.01,
BSE,953670,1,8750LTF26,8750LTF26,F,INE235P07241,0.01,
BSE,953659,1,890BFL26A,890BFL26A,F,INE296A07KD6,0.01,
BSE,953649,1,704IRFC26A,704IRFC26A,F,INE053F07868,0.01,
BSE,953621,1,955AHFL26B,955AHFL26B,F,INE538L07254,0.01,
BSE,953618,1,950LTF16,950LTF16,F,INE691I08420,0.01,
BSE,953589,1000,880ILFS26,880ILFS26,F,INE871D07OY8,0.01,
BSE,953585,1,9IBHFL26,9IBHFL26,F,INE148I07EA1,0.01,
BSE,953550,1,862IIL26,862IIL26,F,INE537P07125,0.01,
BSE,953522,10,10BUDPL26D,10BUDPL26D,F,INE325U08230,0.01,
BSE,953521,10,10BUDPL26C,10BUDPL26C,F,INE325U08222,0.01,
BSE,953520,10,10BUDPL26B,10BUDPL26B,F,INE325U08214,0.01,
BSE,953519,10,10BUDPL26A,10BUDPL26A,F,INE325U08206,0.01,
BSE,953518,10,10BUDPL26,10BUDPL26,F,INE325U08198,0.01,
BSE,953511,1,707NABAR26,707NABAR26,F,INE261F07016,0.01,
BSE,953501,1,955AHFL26A,955AHFL26A,F,INE538L07221,0.01,
BSE,953499,1,973LTF31,973LTF31,F,INE235P07191,0.01,
BSE,953498,1,873LTF26,873LTF26,F,INE235P07183,0.01,
BSE,953497,1,873LTF36,873LTF36,F,INE235P07209,0.01,
BSE,953490,1,739NHAI31,739NHAI31,F,INE906B07EL4,0.01,
BSE,953489,1,702NHAI26,702NHAI26,F,INE906B07EK6,0.01,
BSE,953460,1000,890ILFSF26,890ILFSF26,F,INE121H08073,0.01,
BSE,953453,1,10TGDCL26,10TGDCL26,F,INE340M08152,0.01,
BSE,953449,1,845SBI26A,845SBI26A,F,INE649A08037,0.01,
BSE,953441,1,840PGCI28A,840PGCI28A,F,INE752E07NG7,0.01,
BSE,953440,1,84PGCIL30,84PGCIL30,F,INE752E07NI3,0.01,
